Customer_ID,Action_ID,Action,Reward
C02447,1,Savings Offer,0.5224774863533327
C02448,2,Credit Card Offer,0.48314558811901126
C02449,3,Personal Loan Offer,0.27488586094031614
C02450,3,Personal Loan Offer,0.562132102089427
C02451,4,Investment Offer,0.5209287370555155
C02452,3,Personal Loan Offer,0.36849873825529367
C02453,3,Personal Loan Offer,0.7730204618692021
C02454,1,Savings Offer,0.8162098753416074
C02455,2,Credit Card Offer,0.255406791331771
C02456,4,Investment Offer,0.45498251624588104
C02457,1,Savings Offer,0.6905987324376074
C02458,0,No Offer,-0.15626221453537859
C02459,0,No Offer,0.2092257893643671
C02460,3,Personal Loan Offer,0.7894317453834379
C02461,4,Investment Offer,0.9996638955703124
C02462,0,No Offer,-0.31717029584169626
C02463,4,Investment Offer,0.3228683480080896
C02464,1,Savings Offer,0.6756865653066012
C02465,1,Savings Offer,0.36016608262256816
C02466,4,Investment Offer,0.33963777076256474
C02467,3,Personal Loan Offer,0.6387268274305489
C02468,1,Savings Offer,0.3731266948443268
C02469,1,Savings Offer,0.1499559946469145
C02470,2,Credit Card Offer,0.20280266485433385
C02471,3,Personal Loan Offer,0.3252319236620058
C02472,3,Personal Loan Offer,0.2655402810245432
C02473,1,Savings Offer,0.5715121769589269
C02474,1,Savings Offer,0.39993327053094263
C02475,4,Investment Offer,0.7398861865396663
C02476,0,No Offer,0.42740527885571034
C02477,3,Personal Loan Offer,0.4917391203391275
C02478,0,No Offer,-0.08685680802178668
C02479,0,No Offer,-0.1832420006551141
C02480,3,Personal Loan Offer,0.43645022318715154
C02481,4,Investment Offer,0.1638664863590948
C02482,0,No Offer,0.08983999293471648
C02483,1,Savings Offer,0.7896449827792369
C02484,2,Credit Card Offer,0.09290225386862222
C02485,2,Credit Card Offer,1.0316034163678482
C02486,2,Credit Card Offer,0.773033274813983
C02487,4,Investment Offer,0.8766077486457848
C02488,4,Investment Offer,1.07991803666585
C02489,1,Savings Offer,0.2714450577093509
C02490,0,No Offer,-0.385109287277077
C02491,4,Investment Offer,0.5613995301060888
C02492,1,Savings Offer,-0.08983819393621256
C02493,0,No Offer,-0.0029150381250901483
C02494,4,Investment Offer,0.6929581295593086
C02495,2,Credit Card Offer,1.0400549362736307
C02496,3,Personal Loan Offer,0.2578648777168997
C02497,2,Credit Card Offer,0.22665903935573273
C02498,0,No Offer,0.3640420628108386
C02499,4,Investment Offer,0.7420425406214013
C02500,0,No Offer,0.31242384134034457
C02501,4,Investment Offer,0.786155884470112
C02502,1,Savings Offer,0.10622172608539954
C02503,3,Personal Loan Offer,0.6175292361679237
C02504,2,Credit Card Offer,0.5019934636133213
C02505,1,Savings Offer,0.6784434847395919
C02506,1,Savings Offer,0.5636473067611542
C02507,0,No Offer,0.10172854962061445
C02508,4,Investment Offer,1.6636476946040981
C02509,1,Savings Offer,-0.06099035423110549
C02510,0,No Offer,-0.01631100371339947
C02511,1,Savings Offer,0.8227960244294639
C02512,0,No Offer,-0.07774451587903404
C02513,2,Credit Card Offer,0.0188889314052319
C02514,2,Credit Card Offer,0.6099544757326743
C02515,2,Credit Card Offer,0.2346609821231163
C02516,1,Savings Offer,0.9109131060224899
C02517,1,Savings Offer,0.31603953036428606
C02518,0,No Offer,0.0226520563359938
C02519,1,Savings Offer,0.8217041966353075
C02520,2,Credit Card Offer,0.5109407825710492
C02521,1,Savings Offer,0.7100375679950146
C02522,1,Savings Offer,0.28220370930793165
C02523,4,Investment Offer,0.23133287861127022
C02524,4,Investment Offer,0.9842073865574251
C02525,2,Credit Card Offer,0.6105799228626371
C02526,0,No Offer,0.20554915902698873
C02527,4,Investment Offer,1.7051045085198928
C02528,0,No Offer,-0.20680536680301004
C02529,3,Personal Loan Offer,0.996283441982156
C02530,2,Credit Card Offer,0.7237852841556426
C02531,2,Credit Card Offer,0.12033269564472432
C02532,2,Credit Card Offer,0.2860052728280553
C02533,3,Personal Loan Offer,0.6570449075496695
C02534,1,Savings Offer,0.2585034699792047
C02535,3,Personal Loan Offer,0.9312173569018547
C02536,2,Credit Card Offer,0.7172780720817504
C02537,4,Investment Offer,0.7314488152813942
C02538,4,Investment Offer,0.6350735170918893
C02539,1,Savings Offer,0.5762380035898893
C02540,3,Personal Loan Offer,0.3120717647434426
C02541,3,Personal Loan Offer,0.18540668028480461
C02542,0,No Offer,-0.060096164848816594
C02543,0,No Offer,-0.23282873975570534
C02544,0,No Offer,0.31256076141482736
C02545,3,Personal Loan Offer,-0.006306468574791169
C02546,4,Investment Offer,0.31253443499347744
C02547,3,Personal Loan Offer,1.0123989376107319
C02548,3,Personal Loan Offer,0.47314852597226864
C02549,1,Savings Offer,0.9006746462305649
C02550,4,Investment Offer,0.18605413703554505
C02551,3,Personal Loan Offer,0.496948080379884
C02552,1,Savings Offer,0.7833271099936006
C02553,4,Investment Offer,1.0194998348472768
C02554,1,Savings Offer,0.03691563292768535
C02555,2,Credit Card Offer,0.37544818305602917
C02556,0,No Offer,-0.0010474362092440306
C02557,1,Savings Offer,0.17156745318964225
C02558,0,No Offer,0.16151952538884928
C02559,0,No Offer,0.2838278705841599
C02560,3,Personal Loan Offer,0.8275975991655314
C02561,0,No Offer,-0.1546795915096147
C02562,3,Personal Loan Offer,0.11552521816981981
C02563,0,No Offer,0.4425932476586304
C02564,2,Credit Card Offer,0.5956429026207859
C02565,4,Investment Offer,0.9157913900746172
C02566,3,Personal Loan Offer,0.9161163452649133
C02567,4,Investment Offer,0.47144882556132417
C02568,4,Investment Offer,0.3774411157689721
C02569,3,Personal Loan Offer,0.7760683866256128
C02570,4,Investment Offer,0.9436369471061024
C02571,1,Savings Offer,-0.20830827916532668
C02572,2,Credit Card Offer,0.37305184114068357
C02573,2,Credit Card Offer,0.45542164507954486
C02574,3,Personal Loan Offer,0.8481931453220777
C02575,4,Investment Offer,0.24057981022675076
C02576,2,Credit Card Offer,0.5945172625472003
C02577,2,Credit Card Offer,0.19799933308719586
C02578,3,Personal Loan Offer,1.1015844155050019
C02579,0,No Offer,-0.5135523031779222
C02580,3,Personal Loan Offer,1.0958164650214968
C02581,3,Personal Loan Offer,0.46497708728600934
C02582,3,Personal Loan Offer,0.469778392748211
C02583,1,Savings Offer,0.379963160001199
C02584,1,Savings Offer,1.0050827093284198
C02585,3,Personal Loan Offer,0.166170023107078
C02586,2,Credit Card Offer,0.5916549629740536
C02587,1,Savings Offer,0.04370678665029076
C02588,0,No Offer,-0.10037518241087899
C02589,4,Investment Offer,-0.011343223135114322
C02590,0,No Offer,0.11026245575523305
C02591,4,Investment Offer,1.06710497379531
C02592,1,Savings Offer,0.1062404214435907
C02593,2,Credit Card Offer,0.6125494209650326
C02594,3,Personal Loan Offer,0.10517633258880002
C02595,4,Investment Offer,0.7844509582715824
C02596,2,Credit Card Offer,0.5022259390344171
C02597,1,Savings Offer,0.6136780866386259
C02598,1,Savings Offer,0.8027373958182389
C02599,2,Credit Card Offer,0.6315740457082304
C02600,3,Personal Loan Offer,0.8799700998955153
C02601,4,Investment Offer,0.9003216912009077
C02602,0,No Offer,0.254867226468533
C02603,4,Investment Offer,0.4267360080913226
C02604,0,No Offer,0.5066012584863474
C02605,1,Savings Offer,0.6311182099907549
C02606,4,Investment Offer,-0.08230394897408508
C02607,3,Personal Loan Offer,0.21176402710864756
C02608,4,Investment Offer,0.8267244324554386
C02609,1,Savings Offer,0.6230523875246557
C02610,1,Savings Offer,0.4218722303166206
C02611,0,No Offer,0.2671325022710158
C02612,1,Savings Offer,0.20596293805951357
C02613,0,No Offer,-0.011309250519754267
C02614,1,Savings Offer,0.701612688655985
C02615,1,Savings Offer,0.4668084912188458
C02616,2,Credit Card Offer,0.295350121276501
C02617,4,Investment Offer,1.274455243283389
C02618,3,Personal Loan Offer,0.6957802950888017
C02619,2,Credit Card Offer,0.5285580823515379
C02620,2,Credit Card Offer,0.708152915417231
C02621,3,Personal Loan Offer,1.1552710765545464
C02622,0,No Offer,0.2952967385760045
C02623,0,No Offer,0.05788680753017461
C02624,2,Credit Card Offer,0.5290629500420573
C02625,2,Credit Card Offer,0.47673771587209035
C02626,3,Personal Loan Offer,0.5371583889962301
C02627,2,Credit Card Offer,0.34341412349860173
C02628,2,Credit Card Offer,0.7041144782250444
C02629,3,Personal Loan Offer,-0.610873633712286
C02630,1,Savings Offer,0.5183424037045009
C02631,3,Personal Loan Offer,0.5522194156954036
C02632,3,Personal Loan Offer,0.2439635485140527
C02633,1,Savings Offer,0.6749648424982413
C02634,0,No Offer,-0.3890629444775348
C02635,2,Credit Card Offer,0.5459867188324364
C02636,0,No Offer,0.44862164345272393
C02637,2,Credit Card Offer,0.8555543431493917
C02638,3,Personal Loan Offer,-0.038580898833400545
C02639,3,Personal Loan Offer,0.9259527100624804
C02640,3,Personal Loan Offer,0.2750997357526901
C02641,1,Savings Offer,0.5732762180183337
C02642,2,Credit Card Offer,0.41633751360702265
C02643,4,Investment Offer,0.3228279056674436
C02644,3,Personal Loan Offer,0.6148996495822604
C02645,4,Investment Offer,0.05524131068522736
C02646,2,Credit Card Offer,0.36842301326682636
C02647,3,Personal Loan Offer,-0.17021674516941654
C02648,3,Personal Loan Offer,-0.11195995575483841
C02649,4,Investment Offer,0.6559172709237467
C02650,1,Savings Offer,0.5196611624922114
C02651,3,Personal Loan Offer,1.1280988058184818
C02652,4,Investment Offer,0.508942333030499
C02653,2,Credit Card Offer,0.4129580038001197
C02654,2,Credit Card Offer,0.9031577157623774
C02655,4,Investment Offer,0.5916892197128676
C02656,3,Personal Loan Offer,0.5940860260163154
C02657,1,Savings Offer,0.20936142469394892
C02658,1,Savings Offer,0.627184850536565
C02659,0,No Offer,0.1799097954866834
C02660,3,Personal Loan Offer,0.45143062787166316
C02661,3,Personal Loan Offer,0.12682212020279104
C02662,1,Savings Offer,0.42329369038928516
C02663,3,Personal Loan Offer,0.5096586714733427
C02664,3,Personal Loan Offer,0.2658570332800031
C02665,4,Investment Offer,0.058109429872635676
C02666,3,Personal Loan Offer,1.2266972947580572
C02667,1,Savings Offer,1.2553377159454608
C02668,3,Personal Loan Offer,0.25873240236412726
C02669,2,Credit Card Offer,0.528203048595091
C02670,1,Savings Offer,0.4653929324625438
C02671,1,Savings Offer,0.8460565826863609
C02672,1,Savings Offer,-0.09165192803900557
C02673,0,No Offer,0.17428485464741594
C02674,4,Investment Offer,0.41697304981346395
C02675,4,Investment Offer,0.8681917045897338
C02676,4,Investment Offer,0.8701490674722826
C02677,1,Savings Offer,0.008879217260266914
C02678,2,Credit Card Offer,0.816200033041701
C02679,4,Investment Offer,-0.07316444038664338
C02680,4,Investment Offer,0.9755736825999666
C02681,0,No Offer,-0.40225070860360684
C02682,1,Savings Offer,0.7373490388074923
C02683,1,Savings Offer,0.3121628356331409
C02684,3,Personal Loan Offer,0.21566134209921506
C02685,0,No Offer,-0.11715924657847544
C02686,4,Investment Offer,0.7718680793545918
C02687,0,No Offer,0.15400126191343833
C02688,1,Savings Offer,0.5028767894146232
C02689,2,Credit Card Offer,0.6786458483085192
C02690,1,Savings Offer,0.08959257209114976
C02691,0,No Offer,-0.29164184620212513
C02692,2,Credit Card Offer,0.14332126238184417
C02693,3,Personal Loan Offer,0.742331818151549
C02694,3,Personal Loan Offer,1.1592169550362659
C02695,4,Investment Offer,0.5192771677311029
C02696,0,No Offer,0.12638361464820744
C02697,3,Personal Loan Offer,0.8313456721189066
C02698,4,Investment Offer,0.4276358141067965
C02699,1,Savings Offer,0.48145476957612793
C02700,0,No Offer,-0.0020934865439510703
C02701,0,No Offer,0.020085377497077003
C02702,0,No Offer,-0.0514535203937147
C02703,4,Investment Offer,0.9056450707619219
C02704,2,Credit Card Offer,0.8682644334779344
C02705,1,Savings Offer,0.5503795050673252
C02706,1,Savings Offer,0.45675996282351483
C02707,0,No Offer,0.06184151683738244
C02708,4,Investment Offer,0.3482187908438989
C02709,2,Credit Card Offer,-0.06816436713432822
C02710,3,Personal Loan Offer,0.3052474218604715
C02711,2,Credit Card Offer,0.9188709149548585
C02712,2,Credit Card Offer,-0.053455940427922455
C02713,4,Investment Offer,0.251279882564422
C02714,3,Personal Loan Offer,0.2171058761765033
C02715,4,Investment Offer,0.6739190646555118
C02716,2,Credit Card Offer,0.41800157584133296
C02717,4,Investment Offer,0.9054461223727424
C02718,4,Investment Offer,0.3410049131953811
C02719,3,Personal Loan Offer,-0.31837745057948774
C02720,1,Savings Offer,0.5652960777552928
C02721,2,Credit Card Offer,0.809740296388497
C02722,4,Investment Offer,0.3993856531688772
C02723,4,Investment Offer,0.648034200468907
C02724,0,No Offer,-0.354597091618656
C02725,4,Investment Offer,0.6937506362676165
C02726,4,Investment Offer,0.3536780690117353
C02727,3,Personal Loan Offer,0.27694726624623694
C02728,4,Investment Offer,0.5038564672345759
C02729,1,Savings Offer,0.18598399275824182
C02730,1,Savings Offer,0.26046465492500315
C02731,4,Investment Offer,0.875483875525604
C02732,3,Personal Loan Offer,0.1371240226995353
C02733,2,Credit Card Offer,0.2979648248229525
C02734,3,Personal Loan Offer,0.7788731427630367
C02735,4,Investment Offer,0.7493983057000564
C02736,4,Investment Offer,0.2777004778882185
C02737,1,Savings Offer,0.6258413375707055
C02738,3,Personal Loan Offer,0.5399002203705366
C02739,1,Savings Offer,0.7735957841469199
C02740,1,Savings Offer,0.7807492606985262
C02741,2,Credit Card Offer,0.5394667413835097
C02742,0,No Offer,-0.039123465058279974
C02743,3,Personal Loan Offer,0.4312877243377353
C02744,4,Investment Offer,0.17949145801292204
C02745,2,Credit Card Offer,0.5552812947380757
C02746,4,Investment Offer,0.6974929651372798
C02747,3,Personal Loan Offer,0.11210298082922229
C02748,1,Savings Offer,0.2174116719738271
C02749,3,Personal Loan Offer,0.03868690376023054
C02750,2,Credit Card Offer,0.21824530712782667
C02751,0,No Offer,0.19525695040661117
C02752,0,No Offer,-0.3081472693750676
C02753,4,Investment Offer,1.1564062152298262
C02754,2,Credit Card Offer,0.41342212007655277
C02755,0,No Offer,-0.25935795594105737
C02756,3,Personal Loan Offer,0.2859142740563959
C02757,1,Savings Offer,0.7587116216582993
C02758,3,Personal Loan Offer,0.26883062986460765
C02759,0,No Offer,0.025296115026619416
C02760,4,Investment Offer,0.9624275683505041
C02761,2,Credit Card Offer,0.8064269995911364
C02762,2,Credit Card Offer,0.7315617231377685
C02763,3,Personal Loan Offer,-0.23791370582799592
C02764,3,Personal Loan Offer,0.7535075566545666
C02765,3,Personal Loan Offer,0.39373334938479976
C02766,3,Personal Loan Offer,0.8392573394225382
C02767,0,No Offer,0.004476779563217313
C02768,3,Personal Loan Offer,1.0497494860777141
C02769,1,Savings Offer,0.2024387891441467
C02770,4,Investment Offer,0.47468595852203493
C02771,3,Personal Loan Offer,0.6449617091181465
C02772,1,Savings Offer,0.4120019003459016
C02773,3,Personal Loan Offer,0.6976307910597159
C02774,0,No Offer,0.36707321365869994
C02775,4,Investment Offer,0.7667543376538875
C02776,3,Personal Loan Offer,0.38644822519695576
C02777,3,Personal Loan Offer,0.7038891320430487
C02778,2,Credit Card Offer,0.13640976686964634
C02779,2,Credit Card Offer,0.48586589864533253
C02780,0,No Offer,0.1026417064934711
C02781,0,No Offer,-0.163093109503618
C02782,3,Personal Loan Offer,0.6611959510269425
C02783,0,No Offer,0.04221990462108801
C02784,4,Investment Offer,0.9918369791980193
C02785,3,Personal Loan Offer,-0.07418304245744764
C02786,4,Investment Offer,0.2937463621537957
C02787,2,Credit Card Offer,0.37851652097944055
C02788,2,Credit Card Offer,0.10664528136958623
C02789,3,Personal Loan Offer,0.3247164312951907
C02790,1,Savings Offer,0.5770085434818226
C02791,0,No Offer,0.18307764088462747
C02792,4,Investment Offer,0.7165768127141577
C02793,0,No Offer,0.0699139543462325
C02794,3,Personal Loan Offer,0.020270829417028513
C02795,4,Investment Offer,0.39067042703933164
C02796,3,Personal Loan Offer,0.11728077946389959
C02797,3,Personal Loan Offer,1.0211444830214917
C02798,4,Investment Offer,0.7901369215860786
C02799,0,No Offer,-0.12085410811210139
C02800,2,Credit Card Offer,0.4528187560519169
C02801,2,Credit Card Offer,0.8036230844830372
C02802,2,Credit Card Offer,0.1872483897430375
C02803,1,Savings Offer,0.42220304759392613
C02804,2,Credit Card Offer,0.7465287551785416
C02805,0,No Offer,-0.13983352445550262
C02806,0,No Offer,0.22223853156425044
C02807,3,Personal Loan Offer,0.2812835751243725
C02808,2,Credit Card Offer,0.5941230135554596
C02809,4,Investment Offer,0.7144555496023768
C02810,4,Investment Offer,0.3475346330390442
C02811,2,Credit Card Offer,-0.22043246068261707
C02812,3,Personal Loan Offer,0.6966616487116764
C02813,4,Investment Offer,0.7047992354636806
C02814,4,Investment Offer,0.04128139943618436
C02815,2,Credit Card Offer,0.09418743549278186
C02816,0,No Offer,0.22143070288606298
C02817,3,Personal Loan Offer,0.1668006047606871
C02818,2,Credit Card Offer,0.5992210081205287
C02819,2,Credit Card Offer,0.5453958949633505
C02820,2,Credit Card Offer,0.542461276163744
C02821,1,Savings Offer,0.48776444554572607
C02822,1,Savings Offer,0.898616430039431
C02823,3,Personal Loan Offer,0.43762872965257327
C02824,2,Credit Card Offer,0.7555657257055834
C02825,1,Savings Offer,0.1880081794348046
C02826,0,No Offer,0.0707953611174096
C02827,4,Investment Offer,0.7411673989468164
C02828,2,Credit Card Offer,1.0510690248751426
C02829,3,Personal Loan Offer,0.6647248149619371
C02830,3,Personal Loan Offer,0.3810892283247162
C02831,2,Credit Card Offer,0.12747013891516557
C02832,0,No Offer,-0.6752706080797057
C02833,0,No Offer,0.22918517533453536
C02834,3,Personal Loan Offer,0.5688499347970327
C02835,1,Savings Offer,-0.11048816268468198
C02836,1,Savings Offer,0.9086024948963246
C02837,4,Investment Offer,0.6047670888491364
C02838,0,No Offer,-0.5006298030951142
C02839,0,No Offer,0.15842959625608594
C02840,4,Investment Offer,0.4928581556747988
C02841,3,Personal Loan Offer,0.6613615403920511
C02842,3,Personal Loan Offer,0.718684743838723
C02843,0,No Offer,-0.16088727257133317
C02844,2,Credit Card Offer,-0.04409293910075629
C02845,3,Personal Loan Offer,0.500602115384541
C02846,3,Personal Loan Offer,0.8097434489569018
C02847,3,Personal Loan Offer,0.15898976549167543
C02848,0,No Offer,0.10274650180464737
C02849,1,Savings Offer,0.630824361905588
C02850,0,No Offer,0.701784889157168
C02851,4,Investment Offer,1.292498281036981
C02852,1,Savings Offer,0.1867947270429276
C02853,1,Savings Offer,0.27328935476799204
C02854,3,Personal Loan Offer,0.47656094434933216
C02855,4,Investment Offer,0.6341456699607558
C02856,3,Personal Loan Offer,0.893270107241303
C02857,4,Investment Offer,0.09753396475281217
C02858,4,Investment Offer,0.8206772831348134
C02859,3,Personal Loan Offer,0.28009650952999804
C02860,3,Personal Loan Offer,0.477359616889524
C02861,4,Investment Offer,0.7863667757055133
C02862,0,No Offer,0.14381120239043993
C02863,1,Savings Offer,0.8820175361532638
C02864,1,Savings Offer,0.9361316344405658
C02865,2,Credit Card Offer,0.44541627497619235
C02866,1,Savings Offer,0.27793786821371425
C02867,0,No Offer,0.2680079496151137
C02868,3,Personal Loan Offer,0.32312248541893196
C02869,3,Personal Loan Offer,0.5893726231485459
C02870,1,Savings Offer,1.02057816232638
C02871,1,Savings Offer,0.6939947926662402
C02872,1,Savings Offer,0.12504420568139235
C02873,3,Personal Loan Offer,0.3820079453394672
C02874,0,No Offer,-0.10650187867138085
C02875,2,Credit Card Offer,0.11201486581465225
C02876,0,No Offer,0.26417717024956744
C02877,3,Personal Loan Offer,0.13937472925842048
C02878,1,Savings Offer,0.18107032470025944
C02879,3,Personal Loan Offer,0.8189801362981844
C02880,4,Investment Offer,0.21480011513205755
C02881,1,Savings Offer,0.7283582666369972
C02882,3,Personal Loan Offer,0.7782508079616343
C02883,2,Credit Card Offer,0.2696191479340495
C02884,2,Credit Card Offer,0.4607816664713086
C02885,4,Investment Offer,0.6270205694872086
C02886,2,Credit Card Offer,0.5046614596810994
C02887,2,Credit Card Offer,0.42163428147267057
C02888,2,Credit Card Offer,0.629849143596591
C02889,2,Credit Card Offer,0.12755358776523537
C02890,1,Savings Offer,0.2508859522672737
C02891,0,No Offer,0.10663923203291109
C02892,0,No Offer,0.0011177848148899439
C02893,3,Personal Loan Offer,0.39879419486265094
C02894,3,Personal Loan Offer,0.3790402166492484
C02895,0,No Offer,0.48085605340179366
C02896,2,Credit Card Offer,-0.019920152734679453
C02897,1,Savings Offer,0.37900201100001685
C02898,0,No Offer,-0.10910661164501671
C02899,3,Personal Loan Offer,0.48587864047227125
C02900,4,Investment Offer,1.0259962256575863
C02901,1,Savings Offer,0.6132386517756708
C02902,0,No Offer,-0.27270593380587216
C02903,2,Credit Card Offer,-0.24765220897351792
C02904,2,Credit Card Offer,0.35940975459253915
C02905,2,Credit Card Offer,0.8266218839271072
C02906,0,No Offer,0.6373540313204593
C02907,3,Personal Loan Offer,0.5237188424449728
C02908,3,Personal Loan Offer,0.3705708877150471
C02909,3,Personal Loan Offer,1.1231861981902267
C02910,4,Investment Offer,0.18923019868952973
C02911,3,Personal Loan Offer,0.612591820786356
C02912,4,Investment Offer,0.4899277881090903
C02913,3,Personal Loan Offer,0.2778128539977197
C02914,2,Credit Card Offer,0.6701413044768321
C02915,3,Personal Loan Offer,0.06699498108736623
C02916,3,Personal Loan Offer,0.6725589747776382
C02917,2,Credit Card Offer,0.2375096251170778
C02918,2,Credit Card Offer,0.9110274570898618
C02919,2,Credit Card Offer,0.4113881631934255
C02920,0,No Offer,0.4439932636101701
C02921,4,Investment Offer,0.7708803289557269
C02922,0,No Offer,-0.6096820637900459
C02923,1,Savings Offer,0.7668966043975471
C02924,2,Credit Card Offer,0.7812085761961816
C02925,0,No Offer,0.2905113464487789
C02926,0,No Offer,0.3046873241094888
C02927,2,Credit Card Offer,0.8207911067410139
C02928,2,Credit Card Offer,0.6095601777582421
C02929,3,Personal Loan Offer,0.6361202051174755
C02930,3,Personal Loan Offer,0.20819828414291727
C02931,2,Credit Card Offer,0.48703831889166055
C02932,1,Savings Offer,0.5526673242256347
C02933,3,Personal Loan Offer,0.43542978026012197
C02934,4,Investment Offer,1.024629831684255
C02935,2,Credit Card Offer,0.7754393386731986
C02936,1,Savings Offer,0.5173981637399387
C02937,4,Investment Offer,0.40481602423195073
C02938,1,Savings Offer,0.9204208459596926
C02939,3,Personal Loan Offer,0.1864905335035419
C02940,1,Savings Offer,0.48551661502037113
C02941,1,Savings Offer,-0.039587779552820945
C02942,2,Credit Card Offer,0.5409411767163333
C02943,1,Savings Offer,0.8297092881255967
C02944,3,Personal Loan Offer,0.7327520628244989
C02945,3,Personal Loan Offer,0.24603092843442428
C02946,3,Personal Loan Offer,0.2733176103955278
C02947,1,Savings Offer,0.9054204800470236
C02948,1,Savings Offer,0.3668751060900694
C02949,2,Credit Card Offer,0.3877443334983886
C02950,2,Credit Card Offer,0.6085517213452432
C02951,1,Savings Offer,0.38211432763562103
C02952,4,Investment Offer,0.2380648822807846
C02953,4,Investment Offer,0.824511677292797
C02954,3,Personal Loan Offer,0.6597370150656099
C02955,1,Savings Offer,0.8078466880540681
C02956,2,Credit Card Offer,0.5771464287868026
C02957,0,No Offer,-0.037349529720812
C02958,1,Savings Offer,0.47962276858999725
C02959,1,Savings Offer,0.6710575504143625
C02960,4,Investment Offer,1.0016134034582116
C02961,3,Personal Loan Offer,0.9539464539057472
C02962,3,Personal Loan Offer,0.6828621857568966
C02963,3,Personal Loan Offer,-0.1043811500810917
C02964,1,Savings Offer,0.4193458162517685
C02965,1,Savings Offer,0.2249033577824451
C02966,4,Investment Offer,1.0894280900935256
C02967,1,Savings Offer,0.06052462462101449
C02968,3,Personal Loan Offer,0.18974260582171043
C02969,0,No Offer,0.12976030408533484
C02970,4,Investment Offer,0.543429740642968
C02971,1,Savings Offer,0.41107471147612407
C02972,1,Savings Offer,0.35401501904823135
C02973,3,Personal Loan Offer,0.19257899655243216
C02974,0,No Offer,-0.4496071518251329
C02975,3,Personal Loan Offer,0.8632457132331284
C02976,3,Personal Loan Offer,1.010280613889618
C02977,0,No Offer,0.24338363690693954
C02978,0,No Offer,0.17849302944213497
C02979,0,No Offer,-0.171748786670471
C02980,3,Personal Loan Offer,0.42200764221378734
C02981,2,Credit Card Offer,0.7675110443382539
C02982,3,Personal Loan Offer,-0.025274783046110805
C02983,2,Credit Card Offer,0.4247243256788711
C02984,2,Credit Card Offer,0.552466284360479
C02985,1,Savings Offer,0.3816764365280455
C02986,4,Investment Offer,0.4206116340629942
C02987,2,Credit Card Offer,0.6748196157338033
C02988,3,Personal Loan Offer,0.20342673102147357
C02989,2,Credit Card Offer,0.37872785232296513
C02990,3,Personal Loan Offer,0.07209086713946372
C02991,0,No Offer,0.4588194819905679
C02992,2,Credit Card Offer,0.34104037429618406
C02993,2,Credit Card Offer,0.15143842055904927
C02994,0,No Offer,-0.2502832416337866
C02995,4,Investment Offer,0.8608834048249526
C02996,1,Savings Offer,0.5094400640240124
C02997,3,Personal Loan Offer,0.3254314788243866
C02998,1,Savings Offer,0.9645708211252579
C02999,3,Personal Loan Offer,0.8176948696883374
C03000,1,Savings Offer,0.6933804252280259
C03001,0,No Offer,-0.22710911621795288
C03002,4,Investment Offer,0.28012189689351374
C03003,2,Credit Card Offer,0.03642924862161376
C03004,3,Personal Loan Offer,0.7548967929061586
C03005,4,Investment Offer,0.06815427814731706
C03006,1,Savings Offer,0.4567664592891314
C03007,3,Personal Loan Offer,0.26840838723239474
C03008,0,No Offer,-0.10199350166638778
C03009,1,Savings Offer,0.34018731850954653
C03010,3,Personal Loan Offer,0.5312212004084285
C03011,1,Savings Offer,0.4597203327974996
C03012,4,Investment Offer,1.0755437368252436
C03013,0,No Offer,-0.2503407094029049
C03014,3,Personal Loan Offer,0.32381149139702037
C03015,0,No Offer,0.26511667578618936
C03016,1,Savings Offer,0.638058396405635
C03017,4,Investment Offer,0.8382565014584575
C03018,3,Personal Loan Offer,0.6721948418453649
C03019,1,Savings Offer,0.46846475015227007
C03020,4,Investment Offer,1.4247283026332387
C03021,4,Investment Offer,1.0896750771740928
C03022,1,Savings Offer,0.7864227110814317
C03023,3,Personal Loan Offer,0.2282933928545842
C03024,1,Savings Offer,0.20892553013048837
C03025,2,Credit Card Offer,0.41715848377243075
C03026,3,Personal Loan Offer,0.35384712228260495
C03027,3,Personal Loan Offer,0.02339851812859156
C03028,0,No Offer,0.2712441092885055
C03029,3,Personal Loan Offer,0.20808831518217183
C03030,3,Personal Loan Offer,0.25113193000297174
C03031,3,Personal Loan Offer,0.5404646407049358
C03032,2,Credit Card Offer,0.563155740150705
C03033,3,Personal Loan Offer,0.0006979954247678943
C03034,2,Credit Card Offer,-0.08506107323565754
C03035,3,Personal Loan Offer,0.6579730171582369
C03036,0,No Offer,0.24176939178814144
C03037,2,Credit Card Offer,0.6434379549811308
C03038,4,Investment Offer,0.18083999773199658
C03039,0,No Offer,0.06687192377293673
C03040,2,Credit Card Offer,0.5359865761243919
C03041,4,Investment Offer,0.5767173388569751
C03042,2,Credit Card Offer,0.6611547497142847
C03043,0,No Offer,0.20100811873872476
C03044,1,Savings Offer,0.8048394578256495
C03045,1,Savings Offer,0.3930628755049968
C03046,1,Savings Offer,0.9136651711405591
C03047,3,Personal Loan Offer,0.9357165831061978
C03048,3,Personal Loan Offer,0.2333544806504696
C03049,0,No Offer,0.3913591023736753
C03050,3,Personal Loan Offer,0.15246639469934392
C03051,2,Credit Card Offer,0.24809798826893054
C03052,1,Savings Offer,0.9909008518351137
C03053,4,Investment Offer,1.2566384828060904
C03054,0,No Offer,0.07208943431858733
C03055,4,Investment Offer,0.6187369840853272
C03056,4,Investment Offer,1.1245503365983645
C03057,2,Credit Card Offer,0.7339761039342291
C03058,3,Personal Loan Offer,0.024781921687735464
