Customer_ID,Product,Latent_Group
C01139,E-Wallet,Digital
C01140,Savings Account,Digital
C01140,Debit Card,Digital
C01140,Mobile Banking,Digital
C01141,Savings Account,Digital
C01141,Debit Card,Digital
C01141,Mobile Banking,Digital
C01141,Insurance,Digital
C01141,E-Wallet,Digital
C01142,Savings Account,Credit
C01142,Debit Card,Credit
C01142,Credit Card,Credit
C01142,Personal Loan,Credit
C01142,E-Wallet,Credit
C01143,Debit Card,Wealth
C01143,Mobile Banking,Wealth
C01143,Credit Card,Wealth
C01143,Investment,Wealth
C01143,Time Deposit,Wealth
C01143,Savings Account,Wealth
C01144,Savings Account,Digital
C01144,Debit Card,Digital
C01144,Mobile Banking,Digital
C01144,Insurance,Digital
C01144,E-Wallet,Digital
C01145,Savings Account,Credit
C01145,Debit Card,Credit
C01145,Mobile Banking,Credit
C01145,Credit Card,Credit
C01146,Debit Card,Wealth
C01146,Mobile Banking,Wealth
C01146,Credit Card,Wealth
C01146,Insurance,Wealth
C01146,Savings Account,Wealth
C01147,Debit Card,Credit
C01147,Credit Card,Credit
C01147,Personal Loan,Credit
C01147,Mortgage,Credit
C01147,Insurance,Credit
C01147,Savings Account,Credit
C01148,Savings Account,Credit
C01148,Debit Card,Credit
C01149,Debit Card,Digital
C01149,Mobile Banking,Digital
C01149,Insurance,Digital
C01149,Savings Account,Digital
C01150,Savings Account,Credit
C01150,Debit Card,Credit
C01150,Mobile Banking,Credit
C01150,Credit Card,Credit
C01150,Personal Loan,Credit
C01150,E-Wallet,Credit
C01151,Debit Card,Digital
C01151,Mobile Banking,Digital
C01151,Credit Card,Digital
C01151,E-Wallet,Digital
C01151,Savings Account,Digital
C01152,Savings Account,Digital
C01152,Debit Card,Digital
C01152,Mobile Banking,Digital
C01152,Personal Loan,Digital
C01152,E-Wallet,Digital
C01153,Savings Account,Digital
C01153,Debit Card,Digital
C01153,Mobile Banking,Digital
C01153,Credit Card,Digital
C01153,E-Wallet,Digital
C01153,Time Deposit,Digital
C01154,Savings Account,Digital
C01154,Debit Card,Digital
C01154,Mobile Banking,Digital
C01154,Credit Card,Digital
C01155,Debit Card,Credit
C01155,Personal Loan,Credit
C01155,Savings Account,Credit
C01156,Savings Account,Basic
C01156,Debit Card,Basic
C01156,Mobile Banking,Basic
C01156,E-Wallet,Basic
C01157,Savings Account,Credit
C01157,Debit Card,Credit
C01157,Mobile Banking,Credit
C01157,Credit Card,Credit
C01157,Personal Loan,Credit
C01157,Mortgage,Credit
C01157,Insurance,Credit
C01157,E-Wallet,Credit
C01158,Savings Account,Wealth
C01158,Debit Card,Wealth
C01158,Credit Card,Wealth
C01159,Mobile Banking,Digital
C01159,Credit Card,Digital
C01159,Investment,Digital
C01159,E-Wallet,Digital
C01159,Savings Account,Digital
C01160,Debit Card,Digital
C01160,Mobile Banking,Digital
C01160,Credit Card,Digital
C01160,E-Wallet,Digital
C01160,Savings Account,Digital
C01161,Savings Account,Basic
C01161,Debit Card,Basic
C01161,E-Wallet,Basic
C01162,Savings Account,Digital
C01162,Debit Card,Digital
C01162,Mobile Banking,Digital
C01162,Credit Card,Digital
C01162,Mortgage,Digital
C01162,E-Wallet,Digital
C01163,Savings Account,Credit
C01163,Debit Card,Credit
C01163,Mobile Banking,Credit
C01163,Credit Card,Credit
C01163,E-Wallet,Credit
C01164,Savings Account,Digital
C01164,Debit Card,Digital
C01164,Mobile Banking,Digital
C01164,Credit Card,Digital
C01164,E-Wallet,Digital
C01165,Savings Account,Credit
C01165,Personal Loan,Credit
C01165,Insurance,Credit
C01165,E-Wallet,Credit
C01166,Debit Card,Credit
C01166,Mobile Banking,Credit
C01166,Credit Card,Credit
C01166,Personal Loan,Credit
C01166,Investment,Credit
C01166,Savings Account,Credit
C01167,Savings Account,Basic
C01167,Debit Card,Basic
C01167,Mobile Banking,Basic
C01167,Mortgage,Basic
C01167,E-Wallet,Basic
C01168,Savings Account,Digital
C01168,Mobile Banking,Digital
C01168,E-Wallet,Digital
C01169,Savings Account,Digital
C01169,Debit Card,Digital
C01169,Credit Card,Digital
C01169,Insurance,Digital
C01169,E-Wallet,Digital
C01170,Savings Account,Credit
C01170,Mobile Banking,Credit
C01170,Credit Card,Credit
C01170,E-Wallet,Credit
C01171,Savings Account,Basic
C01171,Debit Card,Basic
C01172,Savings Account,Wealth
C01172,Mortgage,Wealth
C01173,Savings Account,Digital
C01173,Debit Card,Digital
C01173,Mobile Banking,Digital
C01173,Credit Card,Digital
C01174,Savings Account,Basic
C01174,Mortgage,Basic
C01175,Debit Card,Digital
C01175,Mobile Banking,Digital
C01175,Credit Card,Digital
C01175,Insurance,Digital
C01175,E-Wallet,Digital
C01175,Savings Account,Digital
C01176,Savings Account,Digital
C01176,Debit Card,Digital
C01176,Mobile Banking,Digital
C01177,Savings Account,Digital
C01177,Mobile Banking,Digital
C01177,E-Wallet,Digital
C01178,Savings Account,Credit
C01178,Debit Card,Credit
C01178,Mobile Banking,Credit
C01178,Credit Card,Credit
C01178,Personal Loan,Credit
C01178,E-Wallet,Credit
C01179,Savings Account,Basic
C01179,Debit Card,Basic
C01179,Time Deposit,Basic
C01180,Savings Account,Credit
C01180,Debit Card,Credit
C01180,Personal Loan,Credit
C01180,Mortgage,Credit
C01180,E-Wallet,Credit
C01181,Savings Account,Digital
C01181,Debit Card,Digital
C01181,Mobile Banking,Digital
C01181,Investment,Digital
C01181,E-Wallet,Digital
C01182,Savings Account,Credit
C01182,Debit Card,Credit
C01182,Credit Card,Credit
C01183,Savings Account,Wealth
C01183,Debit Card,Wealth
C01183,Mobile Banking,Wealth
C01183,Investment,Wealth
C01184,Savings Account,Digital
C01184,Debit Card,Digital
C01184,Mobile Banking,Digital
C01184,E-Wallet,Digital
C01185,Savings Account,Digital
C01185,Debit Card,Digital
C01185,Mobile Banking,Digital
C01185,Credit Card,Digital
C01185,Mortgage,Digital
C01185,Insurance,Digital
C01185,E-Wallet,Digital
C01185,Time Deposit,Digital
C01186,Debit Card,Wealth
C01186,Mobile Banking,Wealth
C01186,Investment,Wealth
C01186,Savings Account,Wealth
C01187,Savings Account,Credit
C01187,Mobile Banking,Credit
C01187,Credit Card,Credit
C01187,Mortgage,Credit
C01187,E-Wallet,Credit
C01187,Time Deposit,Credit
C01188,Savings Account,Credit
C01188,Debit Card,Credit
C01188,Mobile Banking,Credit
C01188,Insurance,Credit
C01189,Savings Account,Digital
C01189,Debit Card,Digital
C01189,Mobile Banking,Digital
C01189,Mortgage,Digital
C01190,Savings Account,Basic
C01190,Debit Card,Basic
C01190,Mobile Banking,Basic
C01191,Savings Account,Credit
C01191,Debit Card,Credit
C01191,Credit Card,Credit
C01191,Personal Loan,Credit
C01191,Mortgage,Credit
C01191,Time Deposit,Credit
C01192,Savings Account,Digital
C01192,Debit Card,Digital
C01192,Mobile Banking,Digital
C01192,Insurance,Digital
C01192,E-Wallet,Digital
C01192,Time Deposit,Digital
C01193,Savings Account,Digital
C01193,Debit Card,Digital
C01193,Mobile Banking,Digital
C01193,E-Wallet,Digital
C01194,Debit Card,Basic
C01194,Savings Account,Basic
C01195,Debit Card,Digital
C01195,Mobile Banking,Digital
C01195,Credit Card,Digital
C01195,Investment,Digital
C01195,Savings Account,Digital
C01196,Debit Card,Digital
C01196,Mobile Banking,Digital
C01196,Credit Card,Digital
C01196,Savings Account,Digital
C01197,Savings Account,Credit
C01197,Mobile Banking,Credit
C01197,Credit Card,Credit
C01197,Personal Loan,Credit
C01198,Savings Account,Digital
C01198,Debit Card,Digital
C01198,Credit Card,Digital
C01198,Insurance,Digital
C01198,E-Wallet,Digital
C01199,Debit Card,Digital
C01199,Credit Card,Digital
C01199,E-Wallet,Digital
C01199,Time Deposit,Digital
C01199,Savings Account,Digital
C01200,Savings Account,Wealth
C01200,Mobile Banking,Wealth
C01200,Credit Card,Wealth
C01200,E-Wallet,Wealth
C01200,Time Deposit,Wealth
C01201,Savings Account,Basic
C01201,Debit Card,Basic
C01201,Mobile Banking,Basic
C01202,Savings Account,Credit
C01202,Debit Card,Credit
C01202,Credit Card,Credit
C01203,Savings Account,Wealth
C01203,Debit Card,Wealth
C01203,Mobile Banking,Wealth
C01203,Mortgage,Wealth
C01204,Savings Account,Wealth
C01204,Debit Card,Wealth
C01204,Mobile Banking,Wealth
C01204,Mortgage,Wealth
C01204,Investment,Wealth
C01204,Insurance,Wealth
C01204,Time Deposit,Wealth
C01205,Mobile Banking,Digital
C01205,Investment,Digital
C01205,E-Wallet,Digital
C01205,Savings Account,Digital
C01206,Savings Account,Digital
C01206,Debit Card,Digital
C01206,Mobile Banking,Digital
C01206,E-Wallet,Digital
C01207,Savings Account,Credit
C01207,Debit Card,Credit
C01207,Credit Card,Credit
C01208,Savings Account,Basic
C01208,Debit Card,Basic
C01208,Mobile Banking,Basic
C01208,Credit Card,Basic
C01209,Debit Card,Credit
C01209,Mobile Banking,Credit
C01209,Credit Card,Credit
C01209,Personal Loan,Credit
C01209,Mortgage,Credit
C01209,E-Wallet,Credit
C01209,Savings Account,Credit
C01210,Savings Account,Wealth
C01210,Mortgage,Wealth
C01210,Insurance,Wealth
C01210,E-Wallet,Wealth
C01210,Time Deposit,Wealth
C01211,Savings Account,Credit
C01211,Debit Card,Credit
C01211,Credit Card,Credit
C01211,Personal Loan,Credit
C01211,E-Wallet,Credit
C01212,Mobile Banking,Digital
C01212,Investment,Digital
C01212,E-Wallet,Digital
C01212,Savings Account,Digital
C01213,Savings Account,Credit
C01213,Debit Card,Credit
C01213,Mobile Banking,Credit
C01213,Credit Card,Credit
C01213,Investment,Credit
C01213,Insurance,Credit
C01213,E-Wallet,Credit
C01213,Time Deposit,Credit
C01214,Savings Account,Digital
C01214,Mobile Banking,Digital
C01215,Savings Account,Basic
C01215,Debit Card,Basic
C01215,Mobile Banking,Basic
C01215,Investment,Basic
C01216,Savings Account,Digital
C01216,Debit Card,Digital
C01216,Mobile Banking,Digital
C01216,Personal Loan,Digital
C01216,Investment,Digital
C01217,Mobile Banking,Digital
C01217,Credit Card,Digital
C01217,Investment,Digital
C01217,E-Wallet,Digital
C01217,Savings Account,Digital
C01218,Savings Account,Basic
C01218,E-Wallet,Basic
C01219,Savings Account,Credit
C01219,Debit Card,Credit
C01219,Mobile Banking,Credit
C01219,Credit Card,Credit
C01219,Mortgage,Credit
C01219,Insurance,Credit
C01219,Time Deposit,Credit
C01220,Debit Card,Digital
C01220,Mobile Banking,Digital
C01220,Credit Card,Digital
C01220,E-Wallet,Digital
C01220,Savings Account,Digital
C01221,Savings Account,Credit
C01221,Mobile Banking,Credit
C01221,Credit Card,Credit
C01221,Personal Loan,Credit
C01221,Insurance,Credit
C01222,Savings Account,Credit
C01222,Debit Card,Credit
C01222,Credit Card,Credit
C01222,Personal Loan,Credit
C01222,Insurance,Credit
C01222,Time Deposit,Credit
C01223,Debit Card,Credit
C01223,Mobile Banking,Credit
C01223,Personal Loan,Credit
C01223,Investment,Credit
C01223,Savings Account,Credit
C01224,Savings Account,Credit
C01224,Debit Card,Credit
C01224,Mobile Banking,Credit
C01224,Investment,Credit
C01225,Savings Account,Wealth
C01225,Debit Card,Wealth
C01225,Credit Card,Wealth
C01225,Insurance,Wealth
C01225,E-Wallet,Wealth
C01225,Time Deposit,Wealth
C01226,Savings Account,Credit
C01226,Debit Card,Credit
C01226,Personal Loan,Credit
C01226,Mortgage,Credit
C01226,Insurance,Credit
C01227,Savings Account,Digital
C01227,Debit Card,Digital
C01227,Credit Card,Digital
C01227,E-Wallet,Digital
C01228,Savings Account,Credit
C01228,Debit Card,Credit
C01228,Credit Card,Credit
C01228,E-Wallet,Credit
C01229,Debit Card,Digital
C01229,Mobile Banking,Digital
C01229,E-Wallet,Digital
C01229,Savings Account,Digital
C01230,Savings Account,Credit
C01230,Debit Card,Credit
C01230,Mobile Banking,Credit
C01230,Credit Card,Credit
C01230,Personal Loan,Credit
C01230,Mortgage,Credit
C01230,Insurance,Credit
C01231,Savings Account,Wealth
C01231,Debit Card,Wealth
C01231,Insurance,Wealth
C01231,Time Deposit,Wealth
C01232,Savings Account,Basic
C01232,Debit Card,Basic
C01232,Mobile Banking,Basic
C01232,E-Wallet,Basic
C01233,Mobile Banking,Digital
C01233,Insurance,Digital
C01233,E-Wallet,Digital
C01233,Savings Account,Digital
C01234,Savings Account,Credit
C01234,Debit Card,Credit
C01234,Mobile Banking,Credit
C01234,Credit Card,Credit
C01234,Personal Loan,Credit
C01234,Insurance,Credit
C01235,Debit Card,Credit
C01235,Personal Loan,Credit
C01235,Savings Account,Credit
C01236,Savings Account,Basic
C01236,Personal Loan,Basic
C01237,Debit Card,Digital
C01237,Mobile Banking,Digital
C01237,Personal Loan,Digital
C01237,Time Deposit,Digital
C01237,Savings Account,Digital
C01238,Savings Account,Basic
C01238,Debit Card,Basic
C01238,E-Wallet,Basic
C01239,Debit Card,Digital
C01239,Mobile Banking,Digital
C01239,Mortgage,Digital
C01239,E-Wallet,Digital
C01239,Savings Account,Digital
C01240,Savings Account,Credit
C01240,Credit Card,Credit
C01240,Investment,Credit
C01241,Debit Card,Digital
C01241,Mobile Banking,Digital
C01241,Credit Card,Digital
C01241,Insurance,Digital
C01241,E-Wallet,Digital
C01241,Savings Account,Digital
C01242,Savings Account,Digital
C01242,Debit Card,Digital
C01242,Mobile Banking,Digital
C01242,Credit Card,Digital
C01242,Insurance,Digital
C01242,E-Wallet,Digital
C01243,Savings Account,Basic
C01243,Mobile Banking,Basic
C01244,Savings Account,Digital
C01244,Mobile Banking,Digital
C01244,Credit Card,Digital
C01244,Mortgage,Digital
C01244,Insurance,Digital
C01244,E-Wallet,Digital
C01245,Savings Account,Digital
C01245,Debit Card,Digital
C01245,Mobile Banking,Digital
C01245,Mortgage,Digital
C01245,Insurance,Digital
C01245,E-Wallet,Digital
C01246,Savings Account,Digital
C01246,Debit Card,Digital
C01246,Mobile Banking,Digital
C01246,Credit Card,Digital
C01246,Investment,Digital
C01246,E-Wallet,Digital
C01247,Savings Account,Digital
C01247,Mobile Banking,Digital
C01247,Credit Card,Digital
C01247,E-Wallet,Digital
C01248,Savings Account,Digital
C01248,Debit Card,Digital
C01248,Mobile Banking,Digital
C01248,Credit Card,Digital
C01248,E-Wallet,Digital
C01249,Debit Card,Digital
C01249,Mobile Banking,Digital
C01249,E-Wallet,Digital
C01249,Savings Account,Digital
C01250,Savings Account,Credit
C01250,Debit Card,Credit
C01250,Mobile Banking,Credit
C01250,Credit Card,Credit
C01250,E-Wallet,Credit
C01251,Savings Account,Credit
C01251,Mobile Banking,Credit
C01251,Credit Card,Credit
C01251,Insurance,Credit
C01252,Savings Account,Credit
C01252,Debit Card,Credit
C01252,Credit Card,Credit
C01253,Savings Account,Credit
C01253,Mobile Banking,Credit
C01253,Credit Card,Credit
C01253,Mortgage,Credit
C01254,Debit Card,Digital
C01254,Mobile Banking,Digital
C01254,Credit Card,Digital
C01254,E-Wallet,Digital
C01254,Savings Account,Digital
C01255,Savings Account,Digital
C01255,Debit Card,Digital
C01255,Mobile Banking,Digital
C01255,Credit Card,Digital
C01255,Insurance,Digital
C01255,E-Wallet,Digital
C01256,Savings Account,Digital
C01256,Debit Card,Digital
C01256,Mobile Banking,Digital
C01256,Personal Loan,Digital
C01256,E-Wallet,Digital
C01257,Debit Card,Credit
C01257,Insurance,Credit
C01257,Savings Account,Credit
C01258,Savings Account,Wealth
C01258,Debit Card,Wealth
C01258,Mobile Banking,Wealth
C01258,Credit Card,Wealth
C01258,Time Deposit,Wealth
C01259,Savings Account,Credit
C01259,Debit Card,Credit
C01259,Mobile Banking,Credit
C01259,Credit Card,Credit
C01259,E-Wallet,Credit
C01260,Savings Account,Digital
C01260,Debit Card,Digital
C01260,Mobile Banking,Digital
C01260,E-Wallet,Digital
C01261,Debit Card,Credit
C01261,Mobile Banking,Credit
C01261,Credit Card,Credit
C01261,Personal Loan,Credit
C01261,Insurance,Credit
C01261,Savings Account,Credit
C01262,Mobile Banking,Credit
C01262,Credit Card,Credit
C01262,Personal Loan,Credit
C01262,Savings Account,Credit
C01263,Savings Account,Credit
C01263,Debit Card,Credit
C01263,Mobile Banking,Credit
C01264,Savings Account,Credit
C01264,Debit Card,Credit
C01264,Mobile Banking,Credit
C01264,Credit Card,Credit
C01264,Personal Loan,Credit
C01265,Debit Card,Digital
C01265,Mobile Banking,Digital
C01265,Investment,Digital
C01265,E-Wallet,Digital
C01265,Savings Account,Digital
C01266,Savings Account,Credit
C01266,Debit Card,Credit
C01266,Mobile Banking,Credit
C01267,Savings Account,Credit
C01267,Debit Card,Credit
C01267,Mobile Banking,Credit
C01268,Savings Account,Digital
C01268,Mobile Banking,Digital
C01268,Credit Card,Digital
C01268,Investment,Digital
C01268,Time Deposit,Digital
C01269,Savings Account,Basic
C01269,Debit Card,Basic
C01270,Debit Card,Digital
C01270,Mobile Banking,Digital
C01270,E-Wallet,Digital
C01270,Savings Account,Digital
C01271,Savings Account,Basic
C01271,Debit Card,Basic
C01271,Mobile Banking,Basic
C01272,Debit Card,Digital
C01272,Personal Loan,Digital
C01272,Time Deposit,Digital
C01272,Savings Account,Digital
C01273,Savings Account,Credit
C01273,Debit Card,Credit
C01273,Mobile Banking,Credit
C01273,Credit Card,Credit
C01273,Personal Loan,Credit
C01274,Savings Account,Digital
C01274,Mobile Banking,Digital
C01275,Savings Account,Wealth
C01275,Debit Card,Wealth
C01275,Mobile Banking,Wealth
C01275,Credit Card,Wealth
C01275,Investment,Wealth
C01275,Time Deposit,Wealth
C01276,Savings Account,Credit
C01276,Debit Card,Credit
C01276,Personal Loan,Credit
C01277,Savings Account,Basic
C01277,Mobile Banking,Basic
C01278,Savings Account,Basic
C01278,Debit Card,Basic
C01278,Mobile Banking,Basic
C01278,Insurance,Basic
C01279,Savings Account,Digital
C01279,Debit Card,Digital
C01279,Mobile Banking,Digital
C01280,Savings Account,Wealth
C01280,Debit Card,Wealth
C01280,Mobile Banking,Wealth
C01280,Investment,Wealth
C01280,Insurance,Wealth
C01280,Time Deposit,Wealth
C01281,Savings Account,Credit
C01281,Debit Card,Credit
C01281,Mobile Banking,Credit
C01281,Credit Card,Credit
C01281,Personal Loan,Credit
C01281,Mortgage,Credit
C01281,Investment,Credit
C01281,E-Wallet,Credit
C01282,Debit Card,Credit
C01282,Mobile Banking,Credit
C01282,Credit Card,Credit
C01282,E-Wallet,Credit
C01282,Savings Account,Credit
C01283,Mobile Banking,Basic
C01283,Savings Account,Basic
C01284,Savings Account,Digital
C01284,Debit Card,Digital
C01284,Mobile Banking,Digital
C01284,Credit Card,Digital
C01284,E-Wallet,Digital
C01285,Debit Card,Credit
C01285,Mobile Banking,Credit
C01285,Personal Loan,Credit
C01285,Savings Account,Credit
C01286,Savings Account,Credit
C01286,Mobile Banking,Credit
C01286,Personal Loan,Credit
C01286,Mortgage,Credit
C01287,Debit Card,Credit
C01287,Credit Card,Credit
C01287,Personal Loan,Credit
C01287,Investment,Credit
C01287,Savings Account,Credit
C01288,Savings Account,Basic
C01288,Debit Card,Basic
C01289,Savings Account,Credit
C01289,Debit Card,Credit
C01289,Mobile Banking,Credit
C01289,Credit Card,Credit
C01290,Savings Account,Digital
C01290,Mobile Banking,Digital
C01290,Credit Card,Digital
C01291,Debit Card,Digital
C01291,Mobile Banking,Digital
C01291,E-Wallet,Digital
C01291,Savings Account,Digital
C01292,Debit Card,Basic
C01292,Credit Card,Basic
C01292,Investment,Basic
C01292,Savings Account,Basic
C01293,Savings Account,Digital
C01293,Debit Card,Digital
C01293,Mobile Banking,Digital
C01293,Investment,Digital
C01293,E-Wallet,Digital
C01294,Savings Account,Basic
C01294,Mobile Banking,Basic
C01295,Savings Account,Digital
C01295,Mobile Banking,Digital
C01295,Personal Loan,Digital
C01295,Mortgage,Digital
C01295,Investment,Digital
C01295,E-Wallet,Digital
C01296,Savings Account,Credit
C01296,Debit Card,Credit
C01296,Mobile Banking,Credit
C01296,Credit Card,Credit
C01296,Insurance,Credit
C01297,Savings Account,Digital
C01297,Debit Card,Digital
C01297,Mobile Banking,Digital
C01297,Investment,Digital
C01297,E-Wallet,Digital
C01298,Savings Account,Basic
C01298,Debit Card,Basic
C01299,Savings Account,Credit
C01299,Debit Card,Credit
C01299,Mobile Banking,Credit
C01299,Credit Card,Credit
C01299,E-Wallet,Credit
C01300,Debit Card,Credit
C01300,Mobile Banking,Credit
C01300,Personal Loan,Credit
C01300,E-Wallet,Credit
C01300,Savings Account,Credit
C01301,Savings Account,Basic
C01301,Debit Card,Basic
C01301,Mobile Banking,Basic
C01301,Time Deposit,Basic
C01302,Debit Card,Digital
C01302,Credit Card,Digital
C01302,E-Wallet,Digital
C01302,Savings Account,Digital
C01303,Savings Account,Basic
C01303,Debit Card,Basic
C01303,Time Deposit,Basic
C01304,Savings Account,Digital
C01304,Debit Card,Digital
C01304,Mobile Banking,Digital
C01304,E-Wallet,Digital
C01305,Savings Account,Digital
C01305,Debit Card,Digital
C01305,Mobile Banking,Digital
C01305,Mortgage,Digital
C01305,E-Wallet,Digital
C01306,Savings Account,Wealth
C01306,Mobile Banking,Wealth
C01306,Credit Card,Wealth
C01306,Mortgage,Wealth
C01307,Savings Account,Basic
C01307,Debit Card,Basic
C01308,Debit Card,Credit
C01308,Mobile Banking,Credit
C01308,Credit Card,Credit
C01308,Mortgage,Credit
C01308,Investment,Credit
C01308,Savings Account,Credit
C01309,Savings Account,Digital
C01309,Debit Card,Digital
C01309,Mobile Banking,Digital
C01309,E-Wallet,Digital
C01310,Savings Account,Wealth
C01310,Debit Card,Wealth
C01310,Investment,Wealth
C01311,Savings Account,Digital
C01311,Debit Card,Digital
C01311,Mobile Banking,Digital
C01311,Credit Card,Digital
C01311,E-Wallet,Digital
C01312,Savings Account,Credit
C01312,Mobile Banking,Credit
C01312,Credit Card,Credit
C01312,Personal Loan,Credit
C01312,Mortgage,Credit
C01313,Debit Card,Basic
C01313,Credit Card,Basic
C01313,Savings Account,Basic
C01314,Savings Account,Digital
C01314,Debit Card,Digital
C01314,Mobile Banking,Digital
C01314,E-Wallet,Digital
C01315,Savings Account,Wealth
C01315,Debit Card,Wealth
C01315,Mobile Banking,Wealth
C01315,Investment,Wealth
C01316,Savings Account,Wealth
C01316,Debit Card,Wealth
C01316,Mobile Banking,Wealth
C01316,Mortgage,Wealth
C01316,Investment,Wealth
C01316,Insurance,Wealth
C01317,Debit Card,Credit
C01317,Mobile Banking,Credit
C01317,Savings Account,Credit
C01318,Savings Account,Basic
C01318,Debit Card,Basic
C01319,Debit Card,Credit
C01319,Credit Card,Credit
C01319,E-Wallet,Credit
C01319,Savings Account,Credit
C01320,Insurance,Basic
C01320,E-Wallet,Basic
C01320,Savings Account,Basic
C01321,Savings Account,Digital
C01321,Debit Card,Digital
C01321,Mobile Banking,Digital
C01321,E-Wallet,Digital
C01322,Savings Account,Digital
C01322,Debit Card,Digital
C01323,Debit Card,Credit
C01323,Mobile Banking,Credit
C01323,Credit Card,Credit
C01323,Personal Loan,Credit
C01323,Mortgage,Credit
C01323,Investment,Credit
C01323,E-Wallet,Credit
C01323,Savings Account,Credit
C01324,Savings Account,Basic
C01324,Debit Card,Basic
C01324,Mobile Banking,Basic
C01325,Savings Account,Wealth
C01325,Debit Card,Wealth
C01325,Mobile Banking,Wealth
C01325,Credit Card,Wealth
C01325,Investment,Wealth
C01325,Insurance,Wealth
C01325,Time Deposit,Wealth
C01326,Savings Account,Digital
C01326,Debit Card,Digital
C01326,Mobile Banking,Digital
C01326,Credit Card,Digital
C01327,Savings Account,Wealth
C01327,Debit Card,Wealth
C01327,Mobile Banking,Wealth
C01327,Insurance,Wealth
C01327,Time Deposit,Wealth
C01328,Savings Account,Digital
C01328,Debit Card,Digital
C01328,Mobile Banking,Digital
C01328,E-Wallet,Digital
C01329,Debit Card,Wealth
C01329,Mobile Banking,Wealth
C01329,Credit Card,Wealth
C01329,Investment,Wealth
C01329,Insurance,Wealth
C01329,Time Deposit,Wealth
C01329,Savings Account,Wealth
C01330,Savings Account,Digital
C01330,Debit Card,Digital
C01331,Savings Account,Digital
C01331,Mobile Banking,Digital
C01331,Credit Card,Digital
C01332,Savings Account,Wealth
C01332,Mobile Banking,Wealth
C01332,Time Deposit,Wealth
C01333,Savings Account,Credit
C01333,Debit Card,Credit
C01333,Mobile Banking,Credit
C01333,Personal Loan,Credit
C01334,Savings Account,Credit
C01334,Debit Card,Credit
C01334,Mobile Banking,Credit
C01334,Personal Loan,Credit
C01334,Insurance,Credit
C01335,Savings Account,Basic
C01335,Debit Card,Basic
C01335,Credit Card,Basic
C01336,Savings Account,Basic
C01336,Debit Card,Basic
C01337,Debit Card,Digital
C01337,Mobile Banking,Digital
C01337,Investment,Digital
C01337,E-Wallet,Digital
C01337,Savings Account,Digital
C01338,Savings Account,Digital
C01338,Debit Card,Digital
C01338,Mobile Banking,Digital
C01338,Insurance,Digital
C01338,E-Wallet,Digital
C01339,Savings Account,Digital
C01339,Mobile Banking,Digital
C01339,E-Wallet,Digital
C01340,Savings Account,Credit
C01340,Debit Card,Credit
C01340,Mobile Banking,Credit
C01340,Credit Card,Credit
C01341,Savings Account,Credit
C01341,Debit Card,Credit
C01341,Mobile Banking,Credit
C01342,Savings Account,Digital
C01342,Investment,Digital
C01342,E-Wallet,Digital
C01343,Savings Account,Credit
C01343,Debit Card,Credit
C01343,Credit Card,Credit
C01343,Personal Loan,Credit
C01343,Mortgage,Credit
C01344,Debit Card,Digital
C01344,Mobile Banking,Digital
C01344,Credit Card,Digital
C01344,Mortgage,Digital
C01344,E-Wallet,Digital
C01344,Savings Account,Digital
C01345,Savings Account,Digital
C01345,Mobile Banking,Digital
C01346,Savings Account,Credit
C01346,Debit Card,Credit
C01346,Credit Card,Credit
C01346,Personal Loan,Credit
C01346,Insurance,Credit
C01347,Savings Account,Credit
C01347,Debit Card,Credit
C01347,Mobile Banking,Credit
C01347,Personal Loan,Credit
C01347,Investment,Credit
C01347,Insurance,Credit
C01348,Savings Account,Basic
C01348,Debit Card,Basic
C01348,Mobile Banking,Basic
C01349,Debit Card,Credit
C01349,Mobile Banking,Credit
C01349,Personal Loan,Credit
C01349,Savings Account,Credit
C01350,Savings Account,Digital
C01350,Debit Card,Digital
C01350,Mobile Banking,Digital
C01350,Personal Loan,Digital
C01350,E-Wallet,Digital
C01351,Savings Account,Credit
C01351,Debit Card,Credit
C01351,Mobile Banking,Credit
C01352,Savings Account,Wealth
C01352,Debit Card,Wealth
C01352,Mobile Banking,Wealth
C01352,Credit Card,Wealth
C01352,Mortgage,Wealth
C01352,Investment,Wealth
C01352,Insurance,Wealth
C01353,Savings Account,Basic
C01353,Debit Card,Basic
C01353,Insurance,Basic
C01354,Debit Card,Digital
C01354,Mobile Banking,Digital
C01354,E-Wallet,Digital
C01354,Savings Account,Digital
C01355,Debit Card,Credit
C01355,Mobile Banking,Credit
C01355,Credit Card,Credit
C01355,Insurance,Credit
C01355,Savings Account,Credit
C01356,Savings Account,Credit
C01356,Debit Card,Credit
C01356,Mobile Banking,Credit
C01356,Credit Card,Credit
C01356,Personal Loan,Credit
C01356,E-Wallet,Credit
C01357,Savings Account,Wealth
C01357,Mobile Banking,Wealth
C01357,Credit Card,Wealth
C01357,Investment,Wealth
C01357,Insurance,Wealth
C01357,Time Deposit,Wealth
C01358,Savings Account,Basic
C01358,Debit Card,Basic
C01358,Mobile Banking,Basic
C01358,Insurance,Basic
C01358,Time Deposit,Basic
C01359,Savings Account,Wealth
C01359,Debit Card,Wealth
C01359,Investment,Wealth
C01359,Insurance,Wealth
C01360,Savings Account,Credit
C01360,Debit Card,Credit
C01360,Mobile Banking,Credit
C01360,Credit Card,Credit
C01361,Savings Account,Digital
C01361,Debit Card,Digital
C01362,Savings Account,Wealth
