Customer_ID,Channel,Expected_Recovery,Cost,Net_Value
C01925,WhatsApp,380038.4682048,5000,375038.4682048
C02397,WhatsApp,379360.8487296,5000,374360.8487296
C01965,WhatsApp,379233.57484980003,5000,374233.57484980003
C01115,WhatsApp,378977.28336000006,5000,373977.28336000006
C00661,WhatsApp,378359.1348570001,5000,373359.1348570001
C00875,WhatsApp,378078.28303050005,5000,373078.28303050005
C00949,WhatsApp,377505.9867618001,5000,372505.9867618001
C02028,WhatsApp,377467.08836508,5000,372467.08836508
C01413,WhatsApp,376768.8594054,5000,371768.8594054
C01348,WhatsApp,376726.6666566,5000,371726.6666566
C01072,WhatsApp,375769.5801633,5000,370769.5801633
C00559,WhatsApp,375332.59267200006,5000,370332.59267200006
C02196,WhatsApp,374700.09515400004,5000,369700.09515400004
C00777,WhatsApp,374680.8802152001,5000,369680.8802152001
C01239,WhatsApp,374350.7202543,5000,369350.7202543
C01877,WhatsApp,373785.7451652001,5000,368785.7451652001
C00104,WhatsApp,373728.13472995197,5000,368728.13472995197
C01859,WhatsApp,372397.226625,5000,367397.226625
C00923,WhatsApp,372209.7661704,5000,367209.7661704
C02461,WhatsApp,371887.100382798,5000,366887.100382798
C02499,WhatsApp,371694.799971,5000,366694.799971
C02011,WhatsApp,370708.55077905,5000,365708.55077905
C01639,WhatsApp,369290.260886274,5000,364290.260886274
C00149,WhatsApp,369276.4666602001,5000,364276.4666602001
C02373,WhatsApp,367808.859558,5000,362808.859558
C02237,WhatsApp,367755.5684430001,5000,362755.5684430001
C01685,WhatsApp,367282.295127576,5000,362282.295127576
C00892,WhatsApp,366484.61095218,5000,361484.61095218
C00162,WhatsApp,365619.35358810006,5000,360619.35358810006
C00224,WhatsApp,365577.399306,5000,360577.399306
C01082,WhatsApp,364993.84941840003,5000,359993.84941840003
C01917,WhatsApp,364787.69905080006,5000,359787.69905080006
C02408,WhatsApp,364691.715954084,5000,359691.715954084
C00161,WhatsApp,364626.92956500006,5000,359626.92956500006
C02365,WhatsApp,364591.6929396001,5000,359591.6929396001
C02153,WhatsApp,364522.97974860005,5000,359522.97974860005
C00218,WhatsApp,364471.7542507079,5000,359471.7542507079
C02137,WhatsApp,364286.53422,5000,359286.53422
C02348,WhatsApp,363703.03119360004,5000,358703.03119360004
C01324,WhatsApp,363039.809907744,5000,358039.809907744
C01452,WhatsApp,362039.82031439996,5000,357039.82031439996
C01370,WhatsApp,361354.54762260005,5000,356354.54762260005
C02010,WhatsApp,361235.725191,5000,356235.725191
C02103,WhatsApp,360359.387074926,5000,355359.387074926
C02247,WhatsApp,360291.1278825,5000,355291.1278825
C02176,WhatsApp,358967.1346524,5000,353967.1346524
C02041,WhatsApp,358375.421536776,5000,353375.421536776
C00297,WhatsApp,358326.38991204003,5000,353326.38991204003
C00124,WhatsApp,357896.6499195,5000,352896.6499195
C01393,WhatsApp,357893.36125200003,5000,352893.36125200003
C00608,WhatsApp,357554.33695080003,5000,352554.33695080003
C00575,WhatsApp,356520.61675170006,5000,351520.61675170006
C02210,WhatsApp,356306.26623570005,5000,351306.26623570005
C01474,WhatsApp,355997.88300060004,5000,350997.88300060004
C02498,WhatsApp,355399.855246143,5000,350399.855246143
C01660,WhatsApp,354881.768070816,5000,349881.768070816
C02320,WhatsApp,354864.37148138694,5000,349864.37148138694
C02273,WhatsApp,354831.421761792,5000,349831.421761792
C02478,WhatsApp,354781.8964368,5000,349781.8964368
C02342,WhatsApp,353718.7229043,5000,348718.7229043
C01830,WhatsApp,353534.6570706,5000,348534.6570706
C00110,WhatsApp,353263.537756197,5000,348263.537756197
C00968,WhatsApp,352982.663865,5000,347982.663865
C01357,WhatsApp,352907.80681860005,5000,347907.80681860005
C01997,WhatsApp,351433.17542491195,5000,346433.17542491195
C00497,WhatsApp,351161.4505743,5000,346161.4505743
C02088,WhatsApp,351077.6795292,5000,346077.6795292
C01778,WhatsApp,350586.79610669997,5000,345586.79610669997
C00492,WhatsApp,348239.94372508506,5000,343239.94372508506
C00675,WhatsApp,348132.92986215,5000,343132.92986215
C01296,WhatsApp,347884.5800358,5000,342884.5800358
C00900,WhatsApp,347473.20623835595,5000,342473.20623835595
C01280,WhatsApp,345247.91001043195,5000,340247.91001043195
C00770,WhatsApp,343459.29045636,5000,338459.29045636
C00245,WhatsApp,343294.00939026003,5000,338294.00939026003
C01763,WhatsApp,343159.46476119,5000,338159.46476119
C00451,WhatsApp,343035.766848582,5000,338035.766848582
C02146,WhatsApp,342956.04675660003,5000,337956.04675660003
C00738,WhatsApp,342517.30464441597,5000,337517.30464441597
C01909,WhatsApp,341914.1912955,5000,336914.1912955
C00870,WhatsApp,341516.9582154,5000,336516.9582154
C01008,WhatsApp,340886.5668783,5000,335886.5668783
C00585,WhatsApp,340792.434608472,5000,335792.434608472
C01464,WhatsApp,340771.9881015001,5000,335771.9881015001
C00338,WhatsApp,340761.12597449997,5000,335761.12597449997
C01626,WhatsApp,340543.31543416803,5000,335543.31543416803
C01850,WhatsApp,340234.35227280005,5000,335234.35227280005
C00009,WhatsApp,339737.2982568,5000,334737.2982568
C02072,WhatsApp,339238.108270854,5000,334238.108270854
C01118,WhatsApp,339184.0043964,5000,334184.0043964
C01190,WhatsApp,339003.693772704,5000,334003.693772704
C00884,WhatsApp,338940.2199983941,5000,333940.2199983941
C00560,WhatsApp,338901.0958539,5000,333901.0958539
C01276,WhatsApp,338582.303945262,5000,333582.303945262
C00302,WhatsApp,338544.4563576,5000,333544.4563576
C00752,WhatsApp,337330.65948705,5000,332330.65948705
C00046,WhatsApp,336927.215846988,5000,331927.215846988
C00792,WhatsApp,336617.997264,5000,331617.997264
C00392,WhatsApp,336190.7924674561,5000,331190.7924674561
C01121,WhatsApp,335682.72851489997,5000,330682.72851489997
C01786,WhatsApp,334910.81854188006,5000,329910.81854188006
C01236,WhatsApp,334723.44660299993,5000,329723.44660299993
C00204,WhatsApp,332815.6037016,5000,327815.6037016
C00408,WhatsApp,332252.78204160003,5000,327252.78204160003
C01000,WhatsApp,332005.3829037,5000,327005.3829037
C00533,WhatsApp,331919.431459776,5000,326919.431459776
C02298,WhatsApp,331907.780020176,5000,326907.780020176
C02321,WhatsApp,331186.33529280004,5000,326186.33529280004
C01063,WhatsApp,331024.1374476,5000,326024.1374476
C00258,WhatsApp,330956.967744,5000,325956.967744
C01693,WhatsApp,330649.898904468,5000,325649.898904468
C02236,WhatsApp,330541.4879559,5000,325541.4879559
C00847,WhatsApp,329489.70999749994,5000,324489.70999749994
C02497,WhatsApp,329354.4872367001,5000,324354.4872367001
C02246,WhatsApp,328843.95962875197,5000,323843.95962875197
C01229,WhatsApp,328633.567399692,5000,323633.567399692
C00814,WhatsApp,328297.662954,5000,323297.662954
C00120,WhatsApp,328179.8348066881,5000,323179.8348066881
C01230,WhatsApp,327977.346672,5000,322977.346672
C01836,WhatsApp,327754.010782836,5000,322754.010782836
C00178,WhatsApp,326447.04807,5000,321447.04807
C01912,WhatsApp,326218.76443350007,5000,321218.76443350007
C01206,WhatsApp,325285.683235686,5000,320285.683235686
C00825,WhatsApp,324426.6362151,5000,319426.6362151
C02332,WhatsApp,323684.61840000004,5000,318684.61840000004
C01470,WhatsApp,323472.91171238996,5000,318472.91171238996
C02392,WhatsApp,323463.34713600005,5000,318463.34713600005
C01535,WhatsApp,323434.421307,5000,318434.421307
C00376,WhatsApp,323100.57546,5000,318100.57546
C01291,WhatsApp,323035.001919612,5000,318035.001919612
C01985,WhatsApp,323016.346388736,5000,318016.346388736
C00252,WhatsApp,322357.7432736,5000,317357.7432736
C01696,WhatsApp,322118.601984,5000,317118.601984
C00887,WhatsApp,322101.591178752,5000,317101.591178752
C01336,WhatsApp,321890.963646582,5000,316890.963646582
C01944,WhatsApp,320999.2677063,5000,315999.2677063
C00688,WhatsApp,320322.8871261,5000,315322.8871261
C01970,WhatsApp,319558.0919409,5000,314558.0919409
C02207,WhatsApp,318925.5521112,5000,313925.5521112
C00652,WhatsApp,318439.957473,5000,313439.957473
C01530,WhatsApp,317599.6566780179,5000,312599.6566780179
C02391,WhatsApp,317338.0698678299,5000,312338.0698678299
C01161,WhatsApp,315689.68788479996,5000,310689.68788479996
C00316,WhatsApp,315669.4381089,5000,310669.4381089
C00232,WhatsApp,315500.3817615001,5000,310500.3817615001
C01881,WhatsApp,315134.30043575994,5000,310134.30043575994
C01075,WhatsApp,314678.63367,5000,309678.63367
C01534,WhatsApp,314673.20779752004,5000,309673.20779752004
C00483,WhatsApp,314363.6275104,5000,309363.6275104
C01766,WhatsApp,313607.105119854,5000,308607.105119854
C00205,WhatsApp,313569.81299520005,5000,308569.81299520005
C02314,WhatsApp,313386.95272262394,5000,308386.95272262394
C01169,WhatsApp,313031.98478070006,5000,308031.98478070006
C02301,WhatsApp,311670.4460283,5000,306670.4460283
C01657,WhatsApp,311548.1663484629,5000,306548.1663484629
C01275,WhatsApp,311051.444565456,5000,306051.444565456
C01621,WhatsApp,310557.78852119995,5000,305557.78852119995
C00799,WhatsApp,310261.53353500797,5000,305261.53353500797
C00897,WhatsApp,310180.64723999996,5000,305180.64723999996
C01100,WhatsApp,309342.03056583303,5000,304342.03056583303
C01045,WhatsApp,309217.2489891,5000,304217.2489891
C01991,WhatsApp,309076.19228772004,5000,304076.19228772004
C00261,WhatsApp,309062.97391319997,5000,304062.97391319997
C01070,WhatsApp,307997.3917296,5000,302997.3917296
C02267,WhatsApp,307650.12971760007,5000,302650.12971760007
C01152,WhatsApp,307151.4729816001,5000,302151.4729816001
C02211,WhatsApp,307067.4191358,5000,302067.4191358
C00731,WhatsApp,306805.8543246,5000,301805.8543246
C00034,WhatsApp,306581.1674877,5000,301581.1674877
C00189,WhatsApp,306518.19768,5000,301518.19768
C01666,WhatsApp,306260.4616632,5000,301260.4616632
C00864,WhatsApp,305266.0806936,5000,300266.0806936
C00861,WhatsApp,305258.24593080004,5000,300258.24593080004
C02493,WhatsApp,304652.50424100005,5000,299652.50424100005
C00001,WhatsApp,303041.393424,5000,298041.393424
C00708,WhatsApp,301782.82397085,5000,296782.82397085
C01892,WhatsApp,301330.58237568,5000,296330.58237568
C00512,WhatsApp,300146.23063620005,5000,295146.23063620005
C00517,WhatsApp,299849.62477950007,5000,294849.62477950007
C00700,WhatsApp,298953.08191434597,5000,293953.08191434597
C00494,WhatsApp,298816.8898968,5000,293816.8898968
C00031,WhatsApp,298383.46087032004,5000,293383.46087032004
C00463,WhatsApp,298367.919479808,5000,293367.919479808
C01538,WhatsApp,298264.7068407001,5000,293264.7068407001
C02116,WhatsApp,296723.821698,5000,291723.821698
C02394,WhatsApp,296385.24091564806,5000,291385.24091564806
C00064,WhatsApp,295214.35133987997,5000,290214.35133987997
C01325,WhatsApp,295092.061362189,5000,290092.061362189
C02157,WhatsApp,294209.2897254,5000,289209.2897254
C01754,WhatsApp,293954.981796,5000,288954.981796
C01585,WhatsApp,293547.079566,5000,288547.079566
C01667,WhatsApp,293113.0483128,5000,288113.0483128
C01555,WhatsApp,292789.23205319996,5000,287789.23205319996
C00531,WhatsApp,292750.23416580004,5000,287750.23416580004
C02281,WhatsApp,292202.59761000006,5000,287202.59761000006
C01060,WhatsApp,291504.657919869,5000,286504.657919869
C02115,WhatsApp,291363.548598738,5000,286363.548598738
C00818,WhatsApp,291243.51863795693,5000,286243.51863795693
C00671,WhatsApp,291108.75379880395,5000,286108.75379880395
C00155,WhatsApp,290595.50466219,5000,285595.50466219
C01634,WhatsApp,290305.50716160005,5000,285305.50716160005
C01307,WhatsApp,289702.71021600004,5000,284702.71021600004
C00127,WhatsApp,289159.2047007,5000,284159.2047007
C01795,WhatsApp,288933.50419425,5000,283933.50419425
C01761,WhatsApp,287331.99394255196,5000,282331.99394255196
C02188,WhatsApp,287229.469876713,5000,282229.469876713
C01765,WhatsApp,286610.7334689,5000,281610.7334689
C01924,WhatsApp,286236.48912696,5000,281236.48912696
C01081,WhatsApp,286034.060179008,5000,281034.060179008
C00011,WhatsApp,285148.043538192,5000,280148.043538192
C01165,WhatsApp,284858.551223694,5000,279858.551223694
C01355,WhatsApp,284410.5615,5000,279410.5615
C02024,WhatsApp,283885.27280942403,5000,278885.27280942403
C01468,WhatsApp,283661.99182827,5000,278661.99182827
C00411,WhatsApp,283512.07326419104,5000,278512.07326419104
C00377,WhatsApp,283377.30780744,5000,278377.30780744
C01227,WhatsApp,282752.465570685,5000,277752.465570685
C01373,WhatsApp,282604.4331066,5000,277604.4331066
C00119,WhatsApp,282506.48235054,5000,277506.48235054
C01402,WhatsApp,282192.06535740005,5000,277192.06535740005
C00977,WhatsApp,282131.48898531,5000,277131.48898531
C01085,WhatsApp,281247.347884374,5000,276247.347884374
C02021,WhatsApp,281161.633518,5000,276161.633518
C00047,WhatsApp,280990.39129919995,5000,275990.39129919995
C01826,WhatsApp,280251.163305,5000,275251.163305
C01612,WhatsApp,279857.0512467,5000,274857.0512467
C00242,WhatsApp,279383.22187307995,5000,274383.22187307995
C02077,WhatsApp,279220.50370440003,5000,274220.50370440003
C00249,WhatsApp,279163.2927915,5000,274163.2927915
C01947,WhatsApp,279078.09127425,5000,274078.09127425
C01678,WhatsApp,278985.390328773,5000,273985.390328773
C01351,WhatsApp,278952.82590959995,5000,273952.82590959995
C00917,WhatsApp,278142.0992532,5000,273142.0992532
C02243,WhatsApp,278043.64084708196,5000,273043.64084708196
C00166,WhatsApp,277601.0410611,5000,272601.0410611
C00039,WhatsApp,277593.8371128,5000,272593.8371128
C01687,WhatsApp,277544.88319950004,5000,272544.88319950004
C02113,WhatsApp,277503.00501301204,5000,272503.00501301204
C02339,WhatsApp,277491.083888592,5000,272491.083888592
C01106,WhatsApp,277134.413145525,5000,272134.413145525
C00113,WhatsApp,276882.240630348,5000,271882.240630348
C00663,WhatsApp,276808.47642233997,5000,271808.47642233997
C02415,WhatsApp,276119.41149,5000,271119.41149
C00788,WhatsApp,276025.9540491,5000,271025.9540491
C00570,WhatsApp,275942.95915504504,5000,270942.95915504504
C01808,WhatsApp,274675.9928076,5000,269675.9928076
C00194,WhatsApp,274532.27255369996,5000,269532.27255369996
C00240,WhatsApp,274254.675336,5000,269254.675336
C01212,WhatsApp,274100.88220956,5000,269100.88220956
C01096,WhatsApp,273954.998804535,5000,268954.998804535
C01334,WhatsApp,273642.6996216,5000,268642.6996216
C02073,WhatsApp,273502.443942,5000,268502.443942
C01288,WhatsApp,272804.1590934,5000,267804.1590934
C02086,WhatsApp,272219.29145308805,5000,267219.29145308805
C01703,WhatsApp,272150.23274729995,5000,267150.23274729995
C00485,WhatsApp,271778.69036038505,5000,266778.69036038505
C02160,WhatsApp,271157.49246591,5000,266157.49246591
C01493,WhatsApp,270961.0322004,5000,265961.0322004
C00268,WhatsApp,270776.7112815,5000,265776.7112815
C00442,WhatsApp,270470.672856,5000,265470.672856
C00756,WhatsApp,269947.384210404,5000,264947.384210404
C01894,WhatsApp,269852.70673260005,5000,264852.70673260005
C00095,WhatsApp,269118.76387499995,5000,264118.76387499995
C01126,WhatsApp,268866.91600200004,5000,263866.91600200004
C00094,WhatsApp,268800.10363800003,5000,263800.10363800003
C02051,WhatsApp,268382.824281,5000,263382.824281
C01823,WhatsApp,268322.3000388,5000,263322.3000388
C01607,WhatsApp,265993.834306248,5000,260993.834306248
C01101,WhatsApp,265860.68645430007,5000,260860.68645430007
C01267,WhatsApp,265756.086906282,5000,260756.086906282
C01209,WhatsApp,265058.216237556,5000,260058.21623755601
C00142,WhatsApp,265021.07144759997,5000,260021.07144759997
C01543,WhatsApp,264919.39110431995,5000,259919.39110431995
C00130,WhatsApp,264805.96345715696,5000,259805.96345715696
C00117,WhatsApp,264478.0458195,5000,259478.0458195
C01839,WhatsApp,263655.35008848005,5000,258655.35008848005
C01901,WhatsApp,263515.387337334,5000,258515.387337334
C00785,WhatsApp,263064.7868148,5000,258064.7868148
C01162,WhatsApp,262954.7273952,5000,257954.7273952
C01264,WhatsApp,262692.1464714,5000,257692.1464714
C00672,WhatsApp,262399.44529259996,5000,257399.44529259996
C01681,WhatsApp,261606.515724,5000,256606.515724
C01042,WhatsApp,261603.91874997903,5000,256603.91874997903
C00538,WhatsApp,260790.43980600004,5000,255790.43980600004
C00660,WhatsApp,260577.31750214394,5000,255577.31750214394
C02416,WhatsApp,260057.4677577,5000,255057.4677577
C00383,WhatsApp,260043.22814130003,5000,255043.22814130003
C01231,WhatsApp,259573.019871924,5000,254573.019871924
C01473,WhatsApp,259442.48194866,5000,254442.48194866
C00416,WhatsApp,259316.44149330002,5000,254316.44149330002
C02225,WhatsApp,258704.65486800004,5000,253704.65486800004
C00359,WhatsApp,258639.63552102598,5000,253639.63552102598
C02350,WhatsApp,258300.35648999998,5000,253300.35648999998
C00276,WhatsApp,257560.88143143602,5000,252560.88143143602
C02149,WhatsApp,257181.54831270003,5000,252181.54831270003
C01745,WhatsApp,256637.48047380004,5000,251637.48047380004
C01753,WhatsApp,256528.77541200002,5000,251528.77541200002
C01726,WhatsApp,255877.4513124,5000,250877.4513124
C02132,WhatsApp,255713.868864,5000,250713.868864
C02441,WhatsApp,255149.42185440005,5000,250149.42185440005
C00556,WhatsApp,254941.664790969,5000,249941.664790969
C01872,WhatsApp,254825.0626572,5000,249825.0626572
C02036,WhatsApp,253854.29555564397,5000,248854.29555564397
C00040,WhatsApp,253138.72155333296,5000,248138.72155333296
C02078,WhatsApp,252772.83344102403,5000,247772.83344102403
C00257,WhatsApp,252763.915284,5000,247763.915284
C00716,WhatsApp,252464.31108000004,5000,247464.31108000004
C00035,WhatsApp,251703.401669352,5000,246703.401669352
C00269,WhatsApp,251630.597103336,5000,246630.597103336
C01179,WhatsApp,251624.089429425,5000,246624.089429425
C00431,WhatsApp,251255.88347515202,5000,246255.88347515202
C01317,WhatsApp,250996.9035132,5000,245996.9035132
C01933,WhatsApp,250986.18598065,5000,245986.18598065
C01156,WhatsApp,250959.90056400004,5000,245959.90056400004
C00834,WhatsApp,249986.491461,5000,244986.491461
C02480,WhatsApp,249904.98392390998,5000,244904.98392390998
C00851,WhatsApp,249318.22309020002,5000,244318.22309020002
C01499,WhatsApp,249268.6071504,5000,244268.6071504
C00811,WhatsApp,248023.8104256,5000,243023.8104256
C00867,WhatsApp,247200.87847860003,5000,242200.87847860003
C01341,WhatsApp,246505.11548940002,5000,241505.11548940002
C01656,WhatsApp,246082.81273757995,5000,241082.81273757995
C00154,WhatsApp,245412.510399,5000,240412.510399
C01832,WhatsApp,245096.4767814,5000,240096.4767814
C00062,WhatsApp,244962.53238420005,5000,239962.53238420005
C01711,WhatsApp,244729.59852419997,5000,239729.59852419997
C00781,WhatsApp,244604.83619059197,5000,239604.83619059197
C01166,WhatsApp,244014.69895398006,5000,239014.69895398006
C01623,WhatsApp,243806.81580900002,5000,238806.81580900002
C00789,WhatsApp,243441.7617528,5000,238441.7617528
C02477,WhatsApp,243392.28293520003,5000,238392.28293520003
C02189,WhatsApp,243134.6873238,5000,238134.6873238
C01885,WhatsApp,243080.317406664,5000,238080.317406664
C02048,WhatsApp,243017.7076206,5000,238017.7076206
C01458,WhatsApp,242385.45991723798,5000,237385.45991723798
C01274,WhatsApp,242281.0492191,5000,237281.0492191
C01318,WhatsApp,241899.49151834394,5000,236899.49151834394
C02154,WhatsApp,241300.80500400002,5000,236300.80500400002
C02334,WhatsApp,240319.45282716,5000,235319.45282716
C00623,WhatsApp,240147.7974414,5000,235147.7974414
C01446,WhatsApp,239843.8710207,5000,234843.8710207
C01852,WhatsApp,239752.37718720004,5000,234752.37718720004
C01178,WhatsApp,239514.9797547,5000,234514.9797547
C00433,WhatsApp,239338.22903289003,5000,234338.22903289003
C01088,WhatsApp,239102.60451363004,5000,234102.60451363004
C00987,WhatsApp,239020.48928340003,5000,234020.48928340003
C01449,WhatsApp,238839.39887940002,5000,233839.39887940002
C00135,WhatsApp,238522.84076101502,5000,233522.84076101502
C01483,WhatsApp,238458.759348546,5000,233458.759348546
C01182,WhatsApp,238356.61137939602,5000,233356.61137939602
C00813,WhatsApp,238287.94187220003,5000,233287.94187220003
C00032,WhatsApp,237931.691933988,5000,232931.691933988
C01432,WhatsApp,237925.81786679997,5000,232925.81786679997
C00372,WhatsApp,237639.20289732006,5000,232639.20289732006
C00526,WhatsApp,237577.79297520002,5000,232577.79297520002
C00668,WhatsApp,237376.39891680004,5000,232376.39891680004
C01606,WhatsApp,236993.8230432,5000,231993.8230432
C02437,WhatsApp,236640.59078310002,5000,231640.59078310002
C01037,WhatsApp,236234.4680124,5000,231234.4680124
C00919,WhatsApp,236124.69662475,5000,231124.69662475
C01630,WhatsApp,236067.31723396498,5000,231067.31723396498
C00475,WhatsApp,236052.970186176,5000,231052.970186176
C02495,WhatsApp,235936.60192773,5000,230936.60192773
C02411,WhatsApp,235930.540752,5000,230930.540752
C00767,WhatsApp,235841.020228485,5000,230841.020228485
C02200,WhatsApp,235544.05498679998,5000,230544.05498679998
C00843,WhatsApp,235251.7280091,5000,230251.7280091
C02178,WhatsApp,235003.56913800002,5000,230003.56913800002
C00990,WhatsApp,234761.059420956,5000,229761.059420956
C01595,WhatsApp,234539.96161166998,5000,229539.96161166998
C01149,WhatsApp,234480.921729552,5000,229480.921729552
C01941,WhatsApp,234290.52479880003,5000,229290.52479880003
C00169,WhatsApp,234281.04840338396,5000,229281.04840338396
C02306,WhatsApp,234122.28901650003,5000,229122.28901650003
C02185,WhatsApp,234075.92511600003,5000,229075.92511600003
C00628,WhatsApp,233233.2035298,5000,228233.2035298
C01093,WhatsApp,232453.97705790002,5000,227453.97705790002
C00529,WhatsApp,231908.39650350003,5000,226908.39650350003
C02242,WhatsApp,231818.169928095,5000,226818.169928095
C02091,WhatsApp,231604.41440772,5000,226604.41440772
C01054,WhatsApp,231202.21059057597,5000,226202.21059057597
C00097,WhatsApp,231029.35157106,5000,226029.35157106
C01364,WhatsApp,230914.87633828798,5000,225914.87633828798
C00994,WhatsApp,230775.3096462,5000,225775.3096462
C00186,WhatsApp,230642.6681988,5000,225642.6681988
C01428,WhatsApp,230605.6254624,5000,225605.6254624
C00726,WhatsApp,230508.921749508,5000,225508.921749508
C01609,WhatsApp,230303.95502400002,5000,225303.95502400002
C01168,WhatsApp,230019.76897020004,5000,225019.76897020004
C00553,WhatsApp,229716.73875942003,5000,224716.73875942003
C02147,WhatsApp,229424.60697811202,5000,224424.60697811202
C02027,WhatsApp,228258.06622884,5000,223258.06622884
C01890,WhatsApp,228151.26723589204,5000,223151.26723589204
C00015,WhatsApp,228032.87417280002,5000,223032.87417280002
C02297,WhatsApp,227375.126937792,5000,222375.126937792
C00464,WhatsApp,227196.85774500002,5000,222196.85774500002
C02192,WhatsApp,225798.4444716,5000,220798.4444716
C00908,WhatsApp,225477.87830568,5000,220477.87830568
C00221,WhatsApp,225013.74085727998,5000,220013.74085727998
C00913,WhatsApp,224827.9419564,5000,219827.9419564
C02331,WhatsApp,224383.23768959998,5000,219383.23768959998
C01344,WhatsApp,224296.39425374995,5000,219296.39425374995
C00613,WhatsApp,223507.99941061495,5000,218507.99941061495
C02232,WhatsApp,223371.17157960002,5000,218371.17157960002
C02481,WhatsApp,222405.59088165598,5000,217405.59088165598
C02261,WhatsApp,221628.39505329597,5000,216628.39505329597
C02318,WhatsApp,220801.606668864,5000,215801.606668864
C01105,WhatsApp,220611.304005588,5000,215611.304005588
C01012,WhatsApp,220511.59213435202,5000,215511.59213435202
C01331,WhatsApp,220479.018031008,5000,215479.018031008
C02098,WhatsApp,220267.1791242,5000,215267.1791242
C02368,WhatsApp,220122.88407945,5000,215122.88407945
C02323,WhatsApp,220096.65094365602,5000,215096.65094365602
C00167,WhatsApp,220039.331404464,5000,215039.331404464
C02406,WhatsApp,219847.35053369694,5000,214847.35053369694
C00386,WhatsApp,219803.142246597,5000,214803.142246597
C01350,WhatsApp,219794.57677620006,5000,214794.57677620006
C00682,WhatsApp,219708.91504259998,5000,214708.91504259998
C00820,WhatsApp,219406.33728000004,5000,214406.33728000004
C00164,WhatsApp,219170.56339332004,5000,214170.56339332004
C01628,WhatsApp,219122.19941040003,5000,214122.19941040003
C00806,WhatsApp,219078.64044000005,5000,214078.64044000005
C01170,WhatsApp,218921.420808792,5000,213921.420808792
C00937,WhatsApp,218872.48512729598,5000,213872.48512729598
C00478,WhatsApp,218765.59522074004,5000,213765.59522074004
C02122,WhatsApp,218689.0904016,5000,213689.0904016
C00407,WhatsApp,217312.1263548,5000,212312.1263548
C02099,WhatsApp,217294.64489422794,5000,212294.64489422794
C00012,WhatsApp,217245.44590874997,5000,212245.44590874997
C01065,WhatsApp,216931.924085976,5000,211931.924085976
C02309,WhatsApp,216485.81934912901,5000,211485.81934912901
C00734,WhatsApp,216149.1916023,5000,211149.1916023
C00609,WhatsApp,216142.80035940002,5000,211142.80035940002
C01717,WhatsApp,215858.16049634997,5000,210858.16049634997
C00153,WhatsApp,215582.52139469105,5000,210582.52139469105
C00899,WhatsApp,215403.70401450002,5000,210403.70401450002
C00309,WhatsApp,214860.60158760002,5000,209860.60158760002
C01450,WhatsApp,213299.73117180003,5000,208299.73117180003
C01099,WhatsApp,213278.08788000004,5000,208278.08788000004
C00374,WhatsApp,213197.1146235,5000,208197.1146235
C01966,WhatsApp,212875.939058706,5000,207875.939058706
C01647,WhatsApp,212804.64592686002,5000,207804.64592686002
C01159,WhatsApp,212610.04766362795,5000,207610.04766362795
C00886,WhatsApp,212472.98301240001,5000,207472.98301240001
C00085,WhatsApp,212107.25917962,5000,207107.25917962
C01946,WhatsApp,210994.65295286398,5000,205994.65295286398
C01981,WhatsApp,210768.43265792998,5000,205768.43265792998
C00417,WhatsApp,210738.35728800003,5000,205738.35728800003
C01102,WhatsApp,210704.09805298806,5000,205704.09805298806
C00810,WhatsApp,210343.58609489998,5000,205343.58609489998
C01211,WhatsApp,210289.42955700002,5000,205289.42955700002
C02360,WhatsApp,209817.39254476503,5000,204817.39254476503
C02124,WhatsApp,209634.561228114,5000,204634.561228114
C00677,WhatsApp,209320.344356256,5000,204320.344356256
C00018,WhatsApp,208116.8033256,5000,203116.8033256
C01003,WhatsApp,207824.45064660002,5000,202824.45064660002
C01561,WhatsApp,207697.0373712,5000,202697.0373712
C00342,WhatsApp,206974.63957590002,5000,201974.63957590002
C00422,WhatsApp,206841.982036266,5000,201841.982036266
C02442,WhatsApp,206727.8136084,5000,201727.8136084
C00951,WhatsApp,206639.67342870004,5000,201639.67342870004
C02164,WhatsApp,206379.30455099998,5000,201379.30455099998
C00880,WhatsApp,206279.4944925,5000,201279.4944925
C00779,WhatsApp,206245.6209216,5000,201245.6209216
C02143,WhatsApp,206046.7875594,5000,201046.7875594
C00597,WhatsApp,206029.2389499,5000,201029.2389499
C02105,WhatsApp,205927.596463563,5000,200927.596463563
C01506,WhatsApp,205879.39420831203,5000,200879.39420831203
C02045,WhatsApp,205568.77750200007,5000,200568.77750200007
C01430,WhatsApp,205382.3954166,5000,200382.3954166
C01949,WhatsApp,205231.52747037596,5000,200231.52747037596
C02427,WhatsApp,204660.9497358,5000,199660.9497358
C00070,WhatsApp,204307.23074400003,5000,199307.23074400003
C00566,WhatsApp,204204.98665017,5000,199204.98665017
C02216,WhatsApp,204092.02759219203,5000,199092.02759219203
C00863,WhatsApp,203956.8172272,5000,198956.8172272
C00296,WhatsApp,203948.95253759998,5000,198948.95253759998
C00434,WhatsApp,202882.00354187406,5000,197882.00354187406
C01945,WhatsApp,202147.598646,5000,197147.598646
C01361,WhatsApp,202006.9737927,5000,197006.9737927
C01846,WhatsApp,201808.659889872,5000,196808.659889872
C00403,WhatsApp,201740.4934857,5000,196740.4934857
C01532,WhatsApp,201728.33989732794,5000,196728.33989732794
C02485,WhatsApp,201179.00363781603,5000,196179.00363781603
