Customer_ID,Age,Gender,Married,Education,Employment_Years,Annual_Income,Coapplicant_Income,Credit_Score,Existing_Loans,Property_Area,Loan_Term_Months,Approved_Loan_Amount
C02644,41,Female,No,Graduate,22.2,101900000.0,17100000.0,643.0,1,Urban,60.0,115000000.0
C02645,41,Male,No,Graduate,4.1,234100000.0,11500000.0,712.0,1,Urban,84.0,188000000.0
C02646,21,Female,Yes,Not Graduate,4.6,116500000.0,68700000.0,631.0,1,Urban,60.0,119000000.0
C02647,46,Female,Yes,Graduate,12.8,333400000.0,28400000.0,649.0,2,Semiurban,60.0,164000000.0
C02648,56,Male,Yes,Graduate,8.3,87700000.0,30500000.0,788.0,0,Urban,24.0,102000000.0
C02649,63,Female,Yes,Graduate,10.8,135200000.0,14300000.0,845.0,1,Urban,24.0,106000000.0
C02650,35,Female,No,Graduate,20.0,94500000.0,55800000.0,621.0,0,Semiurban,36.0,86000000.0
C02651,60,Male,No,Graduate,1.3,375600000.0,48300000.0,766.0,2,Urban,36.0,127000000.0
C02652,60,Female,Yes,Not Graduate,18.0,132500000.0,30900000.0,719.0,2,Semiurban,36.0,212000000.0
C02653,65,Male,Yes,Graduate,2.2,386800000.0,11500000.0,560.0,1,Rural,36.0,274000000.0
C02654,37,Male,Yes,Graduate,21.2,95200000.0,92100000.0,631.0,0,Semiurban,48.0,155000000.0
C02655,59,Male,Yes,Graduate,5.0,278000000.0,42900000.0,463.0,1,Semiurban,60.0,181000000.0
C02656,46,Male,No,Graduate,18.4,128000000.0,85600000.0,714.0,0,Semiurban,60.0,153000000.0
C02657,23,Female,No,Graduate,14.8,190100000.0,6500000.0,609.0,1,Urban,72.0,221000000.0
C02658,33,Female,No,Not Graduate,9.6,61400000.0,36600000.0,700.0,0,Semiurban,60.0,129000000.0
C02659,51,Female,Yes,Not Graduate,6.7,145300000.0,19700000.0,850.0,2,Semiurban,24.0,120000000.0
C02660,28,Female,Yes,Graduate,1.4,66700000.0,36000000.0,809.0,1,Semiurban,72.0,93000000.0
C02661,40,Female,Yes,Not Graduate,8.8,138200000.0,74400000.0,632.0,2,Rural,72.0,312000000.0
C02662,55,Male,No,Graduate,5.0,52100000.0,47100000.0,614.0,1,Rural,,50000000.0
C02663,27,Male,No,Graduate,3.4,113900000.0,35500000.0,787.0,1,Semiurban,24.0,138000000.0
C02664,43,Female,No,Graduate,18.5,219200000.0,35400000.0,615.0,0,Rural,72.0,254000000.0
C02665,30,Female,Yes,Graduate,5.3,162200000.0,10000000.0,764.0,0,Semiurban,84.0,209000000.0
C02666,45,Male,Yes,Graduate,5.6,60900000.0,16900000.0,850.0,3,Semiurban,84.0,169000000.0
C02667,31,Female,No,Graduate,8.5,42200000.0,85800000.0,741.0,2,Semiurban,60.0,55000000.0
C02668,64,Male,Yes,Graduate,11.6,157700000.0,23400000.0,779.0,0,Semiurban,36.0,114000000.0
C02669,24,Male,No,Graduate,12.8,286300000.0,87200000.0,770.0,2,Rural,60.0,263000000.0
C02670,64,Male,Yes,Not Graduate,16.6,70600000.0,67800000.0,648.0,0,Semiurban,60.0,171000000.0
C02671,56,Male,No,Graduate,14.7,380300000.0,70700000.0,712.0,0,Urban,24.0,263000000.0
C02672,59,Male,Yes,Not Graduate,12.0,119600000.0,45700000.0,618.0,0,Semiurban,48.0,171000000.0
C02673,59,Female,No,Graduate,9.8,40900000.0,24700000.0,787.0,1,Urban,84.0,202000000.0
C02674,29,Female,Yes,Graduate,6.6,50900000.0,31000000.0,609.0,2,Semiurban,24.0,94000000.0
C02675,62,Female,Yes,Graduate,,183300000.0,58400000.0,743.0,2,Rural,36.0,198000000.0
C02676,47,Male,Yes,Graduate,7.9,128900000.0,6400000.0,775.0,1,Rural,60.0,50000000.0
C02677,64,Female,Yes,Graduate,21.2,271200000.0,94700000.0,653.0,1,Semiurban,84.0,286000000.0
C02678,60,Female,No,Graduate,14.7,62100000.0,23500000.0,636.0,2,Urban,84.0,156000000.0
C02679,47,Male,No,Graduate,15.8,128100000.0,32700000.0,677.0,0,Semiurban,36.0,136000000.0
C02680,37,Male,No,Graduate,12.7,120400000.0,32900000.0,623.0,1,Urban,60.0,136000000.0
C02681,26,Male,No,Not Graduate,23.2,110900000.0,33900000.0,702.0,2,Rural,,214000000.0
C02682,25,Female,No,Graduate,10.5,97200000.0,12200000.0,621.0,1,Urban,60.0,96000000.0
C02683,38,Female,Yes,Graduate,10.7,98300000.0,39500000.0,627.0,0,Rural,36.0,56000000.0
C02684,57,Female,No,Graduate,22.3,132100000.0,56300000.0,731.0,0,Semiurban,60.0,150000000.0
C02685,43,Female,Yes,Graduate,15.1,141700000.0,6800000.0,736.0,0,Semiurban,60.0,129000000.0
C02686,42,Female,No,Graduate,11.2,137900000.0,12400000.0,668.0,1,Rural,60.0,109000000.0
C02687,32,Male,Yes,Not Graduate,6.6,232900000.0,71700000.0,567.0,0,Semiurban,60.0,220000000.0
C02688,46,Female,No,Graduate,6.1,62000000.0,,778.0,0,Semiurban,36.0,62000000.0
C02689,49,Male,Yes,Graduate,20.0,44300000.0,44400000.0,656.0,4,Urban,60.0,117000000.0
C02690,65,Female,Yes,Graduate,7.0,209900000.0,20300000.0,845.0,0,Urban,60.0,254000000.0
C02691,53,Female,Yes,Graduate,0.1,71400000.0,62000000.0,680.0,2,Semiurban,36.0,78000000.0
C02692,48,Female,Yes,Graduate,0.5,97400000.0,13400000.0,700.0,1,Urban,60.0,133000000.0
C02693,61,Male,Yes,Not Graduate,24.5,85700000.0,31400000.0,658.0,0,Semiurban,60.0,132000000.0
C02694,40,Female,Yes,Graduate,14.0,84700000.0,12300000.0,708.0,2,Semiurban,60.0,130000000.0
C02695,63,Female,Yes,Graduate,12.2,53800000.0,30700000.0,850.0,3,Urban,72.0,148000000.0
C02696,37,Female,Yes,Not Graduate,22.9,87700000.0,15300000.0,664.0,3,Rural,72.0,133000000.0
C02697,26,Female,Yes,Graduate,8.8,171500000.0,64100000.0,786.0,1,Rural,60.0,204000000.0
C02698,39,Male,No,Not Graduate,19.9,119700000.0,49500000.0,697.0,2,Rural,60.0,135000000.0
C02699,26,Male,Yes,Not Graduate,18.0,158400000.0,22200000.0,778.0,0,Urban,60.0,218000000.0
C02700,26,Male,Yes,Graduate,11.9,91300000.0,83700000.0,545.0,1,Urban,60.0,52000000.0
C02701,60,Female,Yes,Graduate,19.4,197200000.0,16300000.0,836.0,2,Urban,60.0,329000000.0
C02702,56,Male,Yes,Graduate,24.1,90700000.0,34000000.0,716.0,1,Rural,60.0,96000000.0
C02703,30,Female,Yes,Graduate,5.0,37600000.0,21400000.0,670.0,1,Semiurban,60.0,50000000.0
C02704,58,Male,No,Graduate,0.4,142800000.0,63400000.0,758.0,0,Rural,60.0,228000000.0
C02705,24,Female,Yes,Graduate,20.5,183000000.0,58600000.0,701.0,0,Rural,36.0,86000000.0
C02706,33,Male,Yes,Not Graduate,10.1,88200000.0,99200000.0,604.0,1,Urban,84.0,82000000.0
C02707,52,Female,Yes,Graduate,13.6,232100000.0,37400000.0,508.0,0,Semiurban,84.0,94000000.0
C02708,34,Male,Yes,Graduate,5.6,75200000.0,3300000.0,827.0,1,Semiurban,48.0,116000000.0
C02709,53,Male,Yes,Graduate,21.0,173500000.0,24800000.0,673.0,0,Semiurban,84.0,164000000.0
C02710,60,Female,No,Graduate,18.0,313300000.0,,644.0,0,Rural,60.0,147000000.0
C02711,23,Male,Yes,Graduate,23.8,122400000.0,27000000.0,650.0,0,Urban,36.0,50000000.0
C02712,22,Male,No,Graduate,11.9,105900000.0,7500000.0,800.0,1,Semiurban,60.0,178000000.0
C02713,63,Male,Yes,Graduate,24.4,113200000.0,50100000.0,653.0,4,Urban,24.0,179000000.0
C02714,44,Female,Yes,Graduate,12.8,293800000.0,53200000.0,738.0,1,Semiurban,60.0,119000000.0
C02715,43,Male,Yes,Graduate,15.5,149800000.0,19600000.0,665.0,0,Urban,72.0,100000000.0
C02716,41,Male,Yes,Graduate,16.9,390300000.0,28700000.0,596.0,1,Semiurban,60.0,287000000.0
C02717,40,Female,Yes,Graduate,12.2,139900000.0,17800000.0,758.0,3,Semiurban,60.0,195000000.0
C02718,52,Female,No,Not Graduate,14.1,83800000.0,53200000.0,773.0,1,Semiurban,48.0,228000000.0
C02719,47,Male,No,Graduate,5.6,87100000.0,36600000.0,639.0,1,Rural,60.0,83000000.0
C02720,28,Male,Yes,Graduate,9.1,124100000.0,13800000.0,687.0,0,Semiurban,60.0,98000000.0
C02721,49,Male,Yes,Graduate,17.5,39000000.0,,697.0,0,Urban,60.0,90000000.0
C02722,51,Male,No,Graduate,1.0,92400000.0,19500000.0,723.0,0,Urban,72.0,158000000.0
C02723,26,Female,Yes,Graduate,17.5,93500000.0,112600000.0,838.0,0,,60.0,255000000.0
C02724,37,Male,Yes,Not Graduate,7.6,136900000.0,71500000.0,666.0,2,Urban,60.0,206000000.0
C02725,56,Female,No,Graduate,6.8,349100000.0,31700000.0,665.0,4,Urban,60.0,293000000.0
C02726,48,Female,Yes,Graduate,17.3,123700000.0,37300000.0,677.0,0,Urban,60.0,201000000.0
C02727,27,Male,Yes,Not Graduate,5.4,41700000.0,78800000.0,619.0,1,Rural,36.0,135000000.0
C02728,22,Male,Yes,Graduate,24.0,72600000.0,30500000.0,561.0,3,Rural,60.0,85000000.0
C02729,47,Male,Yes,Graduate,24.8,138600000.0,64200000.0,700.0,1,Urban,60.0,175000000.0
C02730,41,Female,Yes,Graduate,11.5,126300000.0,114100000.0,730.0,2,Rural,60.0,124000000.0
C02731,64,Female,No,Not Graduate,10.0,293200000.0,23600000.0,690.0,1,Urban,24.0,201000000.0
C02732,44,Male,Yes,Graduate,2.0,203500000.0,130600000.0,685.0,3,Semiurban,60.0,111000000.0
C02733,62,Male,Yes,Graduate,19.5,200100000.0,103500000.0,623.0,1,Urban,60.0,343000000.0
C02734,30,Female,Yes,Not Graduate,4.1,106500000.0,42700000.0,709.0,2,Urban,60.0,214000000.0
C02735,41,Male,No,Not Graduate,23.3,219600000.0,24500000.0,703.0,1,Semiurban,60.0,266000000.0
C02736,27,Male,Yes,Not Graduate,24.8,73300000.0,42300000.0,726.0,0,Semiurban,72.0,158000000.0
C02737,46,Male,No,Graduate,3.1,204400000.0,28800000.0,714.0,2,Semiurban,60.0,255000000.0
C02738,29,Female,Yes,Not Graduate,17.1,102700000.0,18600000.0,720.0,3,Rural,60.0,154000000.0
C02739,43,Female,Yes,Graduate,11.6,54100000.0,53600000.0,789.0,0,Urban,,162000000.0
C02740,36,Male,Yes,Graduate,,166300000.0,15400000.0,733.0,1,Semiurban,60.0,239000000.0
C02741,29,Male,Yes,Not Graduate,4.5,258800000.0,26700000.0,726.0,2,Urban,72.0,197000000.0
C02742,25,Male,Yes,Graduate,18.1,96000000.0,27000000.0,559.0,1,Urban,24.0,68000000.0
C02743,44,Female,No,Graduate,4.2,283400000.0,11700000.0,769.0,0,Urban,60.0,178000000.0
C02744,63,Male,No,Graduate,22.1,48300000.0,59300000.0,668.0,0,Urban,72.0,198000000.0
C02745,29,Male,No,Not Graduate,11.3,62100000.0,29200000.0,696.0,1,Semiurban,24.0,83000000.0
C02746,39,Male,Yes,Graduate,15.9,110700000.0,98900000.0,595.0,1,Semiurban,36.0,117000000.0
C02747,31,Female,Yes,Not Graduate,23.0,97900000.0,28800000.0,847.0,3,Semiurban,60.0,157000000.0
C02748,57,Male,No,Graduate,18.4,83100000.0,25300000.0,504.0,2,Urban,60.0,92000000.0
C02749,39,Female,Yes,Graduate,13.5,129200000.0,17000000.0,802.0,0,Urban,60.0,181000000.0
C02750,64,Female,No,Graduate,10.1,89700000.0,36100000.0,722.0,1,,60.0,206000000.0
C02751,32,Female,No,Not Graduate,11.6,98500000.0,36300000.0,547.0,1,Urban,36.0,50000000.0
C02752,24,Male,Yes,Graduate,8.5,139900000.0,63400000.0,843.0,0,Urban,72.0,288000000.0
C02753,47,Male,No,Graduate,23.7,83100000.0,36900000.0,729.0,1,Urban,36.0,153000000.0
C02754,50,Male,No,Graduate,6.3,113200000.0,186900000.0,,1,,72.0,218000000.0
C02755,65,Male,Yes,Not Graduate,10.2,84100000.0,50400000.0,658.0,2,Semiurban,60.0,110000000.0
C02756,60,Female,No,Not Graduate,19.5,61800000.0,15900000.0,730.0,1,Urban,24.0,96000000.0
C02757,60,Male,Yes,Graduate,9.1,182600000.0,14900000.0,818.0,0,Semiurban,60.0,150000000.0
C02758,49,Male,Yes,Graduate,22.2,307000000.0,53700000.0,659.0,1,Rural,60.0,284000000.0
C02759,37,Female,Yes,Graduate,6.1,215500000.0,15500000.0,491.0,1,Urban,72.0,168000000.0
C02760,40,Male,Yes,Graduate,0.8,144000000.0,,799.0,5,Urban,60.0,250000000.0
C02761,27,Male,Yes,Not Graduate,15.7,84300000.0,71700000.0,727.0,2,Rural,84.0,218000000.0
C02762,40,Female,No,Graduate,12.7,102500000.0,73000000.0,523.0,1,Rural,60.0,71000000.0
C02763,37,Female,Yes,Graduate,23.3,214600000.0,17500000.0,716.0,0,Semiurban,36.0,235000000.0
C02764,22,Female,Yes,Graduate,10.6,34200000.0,73200000.0,724.0,1,Urban,60.0,162000000.0
C02765,30,Male,No,Graduate,3.4,98300000.0,45300000.0,666.0,1,Urban,60.0,122000000.0
C02766,45,Female,Yes,Graduate,8.2,179700000.0,21500000.0,628.0,1,Rural,24.0,185000000.0
C02767,37,Female,No,Graduate,9.8,64200000.0,30800000.0,644.0,1,Semiurban,24.0,54000000.0
C02768,65,Male,Yes,Graduate,14.6,151500000.0,51000000.0,666.0,1,Urban,60.0,177000000.0
C02769,42,Male,No,Graduate,6.9,147600000.0,20400000.0,717.0,2,Urban,60.0,133000000.0
C02770,64,Female,No,Graduate,13.8,53900000.0,44600000.0,749.0,0,Urban,60.0,105000000.0
C02771,50,Male,Yes,Graduate,22.7,125900000.0,111300000.0,529.0,2,Semiurban,36.0,229000000.0
C02772,22,Male,Yes,Graduate,10.6,85400000.0,75700000.0,709.0,0,Semiurban,60.0,148000000.0
C02773,30,Female,Yes,Graduate,16.3,150900000.0,37400000.0,727.0,2,Urban,60.0,216000000.0
C02774,52,Female,No,Graduate,5.7,173400000.0,42200000.0,703.0,1,,,248000000.0
C02775,45,Male,No,Graduate,20.0,149400000.0,22800000.0,660.0,1,Semiurban,12.0,95000000.0
C02776,34,Female,Yes,Graduate,6.7,124900000.0,23300000.0,796.0,1,Semiurban,36.0,157000000.0
C02777,44,Female,Yes,Graduate,14.5,140700000.0,10200000.0,791.0,1,Urban,24.0,140000000.0
C02778,61,Female,No,Graduate,7.5,62800000.0,42800000.0,663.0,0,Rural,84.0,105000000.0
C02779,38,Male,Yes,Graduate,1.7,118000000.0,60400000.0,684.0,3,Urban,36.0,143000000.0
C02780,23,Male,No,Not Graduate,8.0,77400000.0,33100000.0,748.0,3,Semiurban,72.0,128000000.0
C02781,34,Female,No,Graduate,5.3,211600000.0,17300000.0,786.0,2,Urban,60.0,169000000.0
C02782,63,Male,Yes,Not Graduate,22.3,174700000.0,36900000.0,629.0,0,Semiurban,60.0,269000000.0
C02783,55,Female,Yes,Graduate,6.7,174500000.0,102400000.0,612.0,3,Semiurban,48.0,241000000.0
C02784,58,Female,Yes,Graduate,24.4,307900000.0,71800000.0,711.0,2,Urban,60.0,177000000.0
C02785,62,Male,Yes,Graduate,12.3,100100000.0,34200000.0,606.0,1,Semiurban,84.0,145000000.0
C02786,26,Female,No,Graduate,5.5,88700000.0,180100000.0,544.0,0,,24.0,154000000.0
C02787,33,Female,No,Graduate,9.8,98800000.0,303200000.0,628.0,1,Semiurban,60.0,80000000.0
C02788,23,Female,No,Not Graduate,4.6,49700000.0,23800000.0,721.0,0,Urban,84.0,121000000.0
C02789,21,Female,Yes,Not Graduate,20.8,51900000.0,28800000.0,807.0,3,Urban,36.0,68000000.0
C02790,58,Female,Yes,Graduate,3.0,168900000.0,60900000.0,637.0,1,,72.0,243000000.0
C02791,63,Female,No,Graduate,21.8,55700000.0,16900000.0,681.0,0,Urban,48.0,159000000.0
C02792,28,Female,Yes,Graduate,1.1,66400000.0,69000000.0,702.0,0,Semiurban,36.0,57000000.0
C02793,53,Female,Yes,Graduate,7.5,113500000.0,38000000.0,641.0,1,Urban,36.0,98000000.0
C02794,45,Male,Yes,Graduate,3.5,95700000.0,47100000.0,635.0,0,Semiurban,60.0,90000000.0
C02795,24,Male,No,Graduate,17.1,195300000.0,22100000.0,715.0,2,Semiurban,24.0,278000000.0
C02796,62,Male,No,Graduate,,124100000.0,18600000.0,600.0,2,Semiurban,60.0,50000000.0
C02797,60,Female,Yes,Not Graduate,23.5,77300000.0,7100000.0,632.0,1,Semiurban,60.0,144000000.0
C02798,46,Male,No,Graduate,9.2,204800000.0,114800000.0,675.0,0,Semiurban,36.0,162000000.0
C02799,52,Female,Yes,Graduate,1.0,179200000.0,74300000.0,714.0,1,Rural,36.0,145000000.0
C02800,38,Male,Yes,Graduate,19.0,55200000.0,60000000.0,,0,Semiurban,36.0,60000000.0
C02801,56,Male,Yes,Not Graduate,14.5,137900000.0,46200000.0,680.0,1,Semiurban,12.0,50000000.0
C02802,41,Male,No,Graduate,20.7,81000000.0,5500000.0,,2,Semiurban,60.0,163000000.0
C02803,65,Female,Yes,Graduate,10.7,79800000.0,19200000.0,639.0,1,Semiurban,60.0,90000000.0
C02804,23,Female,Yes,Graduate,18.5,335500000.0,28500000.0,749.0,1,Semiurban,84.0,358000000.0
C02805,28,Female,Yes,Graduate,4.3,128500000.0,14700000.0,684.0,0,Semiurban,60.0,138000000.0
C02806,64,Female,No,Graduate,25.0,106500000.0,9000000.0,815.0,2,Rural,84.0,266000000.0
C02807,33,Male,No,Not Graduate,4.3,125700000.0,16000000.0,685.0,0,Rural,60.0,102000000.0
C02808,34,Female,Yes,Not Graduate,20.7,194100000.0,36400000.0,763.0,1,Semiurban,84.0,324000000.0
C02809,56,Male,No,Not Graduate,5.3,81600000.0,36400000.0,750.0,1,Semiurban,36.0,124000000.0
C02810,29,Male,Yes,Graduate,19.6,89600000.0,72300000.0,689.0,0,Urban,36.0,155000000.0
C02811,44,Female,Yes,Graduate,21.5,172200000.0,182300000.0,591.0,0,Rural,60.0,264000000.0
C02812,33,Female,Yes,Graduate,21.9,52100000.0,60600000.0,682.0,0,Semiurban,60.0,335000000.0
C02813,29,Male,No,Graduate,11.9,206900000.0,30400000.0,650.0,2,Rural,72.0,85000000.0
C02814,64,Female,Yes,Graduate,10.7,49600000.0,147800000.0,647.0,0,Semiurban,,190000000.0
C02815,29,Male,Yes,Graduate,,104800000.0,9900000.0,702.0,0,Semiurban,84.0,105000000.0
C02816,25,Female,Yes,Graduate,14.5,49800000.0,6600000.0,581.0,2,Urban,48.0,99000000.0
C02817,51,Female,Yes,Not Graduate,15.5,67100000.0,17200000.0,624.0,3,Semiurban,60.0,98000000.0
C02818,60,Female,No,Not Graduate,5.9,245000000.0,67000000.0,614.0,0,Urban,60.0,280000000.0
C02819,26,Female,No,Graduate,11.2,213100000.0,40100000.0,671.0,0,Semiurban,36.0,184000000.0
C02820,52,Female,Yes,Graduate,9.2,226000000.0,14200000.0,632.0,1,Urban,60.0,231000000.0
C02821,45,Male,No,Graduate,16.6,54100000.0,19600000.0,637.0,0,Urban,60.0,50000000.0
C02822,58,Female,Yes,Graduate,4.9,67300000.0,13000000.0,700.0,1,Rural,36.0,82000000.0
C02823,26,Male,Yes,Graduate,10.1,144700000.0,13000000.0,657.0,2,Semiurban,60.0,121000000.0
C02824,64,Male,Yes,Graduate,21.2,177800000.0,121000000.0,690.0,2,Urban,60.0,218000000.0
C02825,48,Female,No,Graduate,13.7,77300000.0,31200000.0,606.0,0,Semiurban,60.0,140000000.0
C02826,58,Female,Yes,Not Graduate,22.4,87300000.0,144200000.0,628.0,1,Urban,60.0,166000000.0
C02827,37,Male,No,Not Graduate,5.8,64400000.0,17200000.0,843.0,1,Urban,60.0,165000000.0
C02828,63,Male,Yes,Graduate,,298700000.0,51800000.0,638.0,2,Urban,36.0,116000000.0
C02829,49,Female,No,Not Graduate,12.5,92400000.0,42000000.0,532.0,0,Urban,48.0,112000000.0
C02830,26,Male,Yes,Graduate,10.0,122100000.0,70700000.0,716.0,0,Rural,12.0,137000000.0
C02831,62,Male,No,Graduate,17.1,125600000.0,42900000.0,637.0,1,Semiurban,60.0,92000000.0
C02832,56,Male,No,Graduate,3.7,220400000.0,77000000.0,708.0,2,Semiurban,36.0,101000000.0
C02833,34,Male,Yes,Graduate,13.0,71100000.0,54500000.0,683.0,0,Semiurban,60.0,161000000.0
C02834,45,Female,No,Graduate,3.5,228200000.0,14600000.0,731.0,0,Urban,84.0,137000000.0
C02835,38,Female,Yes,Graduate,15.7,59400000.0,62900000.0,683.0,2,Semiurban,84.0,245000000.0
C02836,45,Female,Yes,Graduate,20.8,227800000.0,32200000.0,673.0,2,Semiurban,60.0,76000000.0
C02837,64,Male,Yes,Not Graduate,0.5,46700000.0,18800000.0,776.0,2,Semiurban,60.0,131000000.0
C02838,61,Female,No,Graduate,11.4,113300000.0,61000000.0,524.0,0,Semiurban,84.0,166000000.0
C02839,30,Female,No,Graduate,12.3,293400000.0,73200000.0,,1,Urban,60.0,220000000.0
C02840,64,Male,Yes,Not Graduate,18.0,176100000.0,23800000.0,628.0,1,Urban,60.0,210000000.0
C02841,40,Male,No,Graduate,1.9,151300000.0,26400000.0,563.0,0,Urban,36.0,50000000.0
C02842,52,Male,Yes,Graduate,10.2,67400000.0,11500000.0,654.0,1,Semiurban,36.0,142000000.0
C02843,55,Female,Yes,Not Graduate,19.6,80100000.0,8300000.0,647.0,2,Urban,72.0,116000000.0
C02844,42,Female,Yes,Graduate,13.3,251400000.0,28800000.0,763.0,1,Semiurban,36.0,175000000.0
C02845,41,Male,Yes,Graduate,18.7,155600000.0,66000000.0,683.0,1,Semiurban,48.0,246000000.0
C02846,41,Male,Yes,Graduate,9.1,195800000.0,22100000.0,674.0,1,Semiurban,60.0,147000000.0
C02847,59,Male,Yes,Graduate,23.0,125000000.0,109700000.0,662.0,1,Semiurban,72.0,133000000.0
C02848,38,Female,Yes,Not Graduate,1.9,102800000.0,29700000.0,611.0,0,Urban,36.0,119000000.0
C02849,33,Male,Yes,Graduate,2.3,182900000.0,29800000.0,757.0,1,Rural,60.0,170000000.0
C02850,37,Male,No,Graduate,13.2,138400000.0,27800000.0,781.0,0,Urban,60.0,191000000.0
C02851,29,Male,Yes,Graduate,11.8,109300000.0,76800000.0,599.0,2,Semiurban,48.0,97000000.0
C02852,38,Female,No,Not Graduate,16.0,55100000.0,16300000.0,812.0,1,Urban,60.0,197000000.0
C02853,26,Male,Yes,Graduate,5.7,202800000.0,31600000.0,640.0,0,Semiurban,60.0,277000000.0
C02854,25,Female,Yes,Graduate,5.7,152900000.0,22600000.0,634.0,0,Semiurban,24.0,76000000.0
C02855,53,Female,Yes,Not Graduate,18.7,86000000.0,22300000.0,725.0,1,Urban,24.0,109000000.0
C02856,24,Female,No,Graduate,7.3,229500000.0,36000000.0,732.0,0,Urban,72.0,143000000.0
C02857,46,Male,Yes,Graduate,18.2,137200000.0,32000000.0,685.0,0,Semiurban,84.0,194000000.0
C02858,56,Male,Yes,Graduate,16.0,138700000.0,81200000.0,664.0,1,Rural,60.0,197000000.0
C02859,53,Male,No,Not Graduate,2.1,195100000.0,,778.0,1,Semiurban,36.0,190000000.0
C02860,41,Female,No,Graduate,17.8,173300000.0,54600000.0,643.0,2,Urban,24.0,166000000.0
C02861,29,Female,Yes,Graduate,22.0,141000000.0,40200000.0,685.0,2,Urban,36.0,123000000.0
C02862,62,Female,Yes,Not Graduate,20.4,108200000.0,107600000.0,817.0,2,Rural,48.0,214000000.0
C02863,58,Female,Yes,Graduate,0.2,357300000.0,27500000.0,590.0,2,Urban,60.0,245000000.0
C02864,48,Female,Yes,Graduate,13.5,80200000.0,27500000.0,656.0,1,Semiurban,36.0,105000000.0
C02865,24,Male,No,Graduate,22.8,180900000.0,63500000.0,767.0,1,Urban,36.0,270000000.0
C02866,22,Female,Yes,Not Graduate,15.0,114600000.0,27200000.0,730.0,2,Semiurban,60.0,152000000.0
C02867,35,Female,Yes,Graduate,7.3,154100000.0,52100000.0,757.0,2,Urban,36.0,127000000.0
C02868,28,Male,Yes,Graduate,,236500000.0,227200000.0,591.0,1,Rural,36.0,286000000.0
C02869,59,Female,Yes,Graduate,17.1,101100000.0,16000000.0,714.0,0,Semiurban,60.0,192000000.0
C02870,30,Male,No,Graduate,19.3,167100000.0,119200000.0,669.0,1,Urban,24.0,122000000.0
C02871,33,Male,Yes,Not Graduate,22.8,138900000.0,23600000.0,850.0,1,Semiurban,60.0,174000000.0
C02872,64,Male,Yes,Graduate,22.6,84300000.0,102100000.0,751.0,0,Urban,12.0,145000000.0
C02873,57,Male,Yes,Graduate,8.5,239700000.0,60600000.0,688.0,1,Rural,36.0,98000000.0
C02874,30,Male,Yes,Not Graduate,15.1,177400000.0,56600000.0,711.0,1,Urban,60.0,186000000.0
C02875,38,Male,Yes,Graduate,2.5,94500000.0,31000000.0,694.0,2,Rural,60.0,163000000.0
C02876,44,Female,Yes,Graduate,,220200000.0,28600000.0,742.0,1,Rural,36.0,165000000.0
C02877,50,Male,No,Not Graduate,1.8,76000000.0,19600000.0,626.0,2,Urban,72.0,98000000.0
C02878,63,Male,No,Graduate,23.2,118100000.0,35200000.0,792.0,0,,72.0,163000000.0
C02879,60,Female,No,Graduate,3.8,94800000.0,30200000.0,591.0,0,Rural,60.0,135000000.0
C02880,64,Male,No,Graduate,12.1,181400000.0,40800000.0,705.0,1,Rural,48.0,248000000.0
C02881,22,Male,Yes,Graduate,10.8,92200000.0,11300000.0,628.0,0,Semiurban,36.0,124000000.0
C02882,31,Male,Yes,Graduate,8.1,182100000.0,35600000.0,693.0,0,Semiurban,84.0,230000000.0
C02883,46,Female,Yes,Graduate,13.4,166400000.0,96100000.0,764.0,0,Urban,36.0,117000000.0
C02884,23,Male,No,Not Graduate,0.1,97600000.0,74500000.0,562.0,0,Rural,48.0,110000000.0
C02885,36,Female,Yes,Not Graduate,9.5,328300000.0,35700000.0,677.0,0,Urban,48.0,216000000.0
C02886,27,Male,Yes,Not Graduate,12.0,79600000.0,271900000.0,582.0,2,Semiurban,36.0,244000000.0
C02887,62,Male,Yes,Graduate,20.1,55300000.0,22100000.0,669.0,0,Rural,12.0,128000000.0
C02888,23,Female,Yes,Graduate,17.5,192200000.0,32700000.0,,0,Rural,36.0,217000000.0
C02889,27,Female,No,Not Graduate,21.2,36800000.0,11000000.0,702.0,2,Rural,60.0,104000000.0
C02890,29,Male,No,Graduate,9.4,272600000.0,25300000.0,658.0,0,Rural,36.0,149000000.0
C02891,27,Male,Yes,Graduate,3.5,126900000.0,146300000.0,746.0,0,Semiurban,60.0,217000000.0
C02892,46,Female,No,Not Graduate,10.0,54700000.0,26100000.0,782.0,1,Semiurban,60.0,113000000.0
C02893,37,Male,Yes,Graduate,24.1,71200000.0,10300000.0,691.0,1,,24.0,50000000.0
C02894,62,Male,Yes,Graduate,5.4,48800000.0,,757.0,0,Rural,72.0,152000000.0
C02895,32,Female,Yes,Graduate,4.4,148100000.0,47800000.0,794.0,2,Semiurban,60.0,184000000.0
C02896,45,Male,No,Graduate,23.6,57800000.0,68000000.0,621.0,1,Rural,60.0,97000000.0
C02897,50,Female,Yes,Graduate,,158200000.0,27600000.0,798.0,0,Urban,36.0,163000000.0
C02898,49,Female,Yes,Graduate,3.7,101500000.0,15600000.0,687.0,0,Semiurban,60.0,157000000.0
C02899,56,Female,No,Not Graduate,19.2,92400000.0,30200000.0,617.0,0,Semiurban,60.0,102000000.0
