Document_ID,Customer_ID,Document_Type,Document_Date,Image_Quality_Score,OCR_Confidence,Fields_Extracted,Expected_Fields,File_Size_KB,Status,Field_Completeness,Extracted_OCR_Confidence,Document_Confidence,Processing_Decision,Review_Reason
DOC0000647,C000324,KTP,2024-10-11,0.847,0.902,6,11,3893,VALID,0.5454545454545454,0.955,0.8176636363636364,Human Review,Low field completeness
DOC0000648,C000637,Slip Gaji,2024-04-25,0.65,0.979,6,8,2686,VALID,0.75,0.893,0.8093999999999999,Human Review,Low field completeness
DOC0000650,C000419,NPWP,2024-05-29,1.0,0.939,5,11,4163,VALID,0.45454545454545453,0.919,0.8261363636363637,Human Review,Low field completeness
DOC0000653,C000126,Surat Kerja,2024-09-06,0.702,0.911,9,8,1146,VALID,1.0,0.958,0.8974499999999999,Human Review,Borderline confidence
DOC0000654,C000154,Slip Gaji,2025-04-10,0.997,0.84,6,10,666,NEEDS_REVIEW,0.6,0.84,0.81925,Human Review,Low field completeness
DOC0000656,C000459,Surat Kerja,2025-04-29,0.792,0.905,9,10,1404,VALID,0.9,0.964,0.89615,Human Review,Borderline confidence
DOC0000657,C000176,KTP,2025-06-11,0.577,1.0,5,8,4303,VALID,0.625,1.0,0.8005,Human Review,Low field completeness
DOC0000658,C000172,Form Aplikasi,2025-08-18,0.79,0.971,7,10,4017,VALID,0.7,0.926,0.8422500000000002,Human Review,Low field completeness
DOC0000660,C000364,Slip Gaji,2024-08-30,1.0,0.942,4,8,2888,VALID,0.5,0.954,0.8502,Human Review,Low field completeness
DOC0000662,C000439,Slip Gaji,2024-02-29,1.0,0.769,7,9,1104,INVALID,0.7777777777777778,0.769,0.8289444444444444,Human Review,Low field completeness
DOC0000663,C000212,Form Aplikasi,2026-07-03,0.668,0.958,5,7,1062,VALID,0.7142857142857143,0.939,0.8179214285714285,Human Review,Low field completeness
DOC0000665,C000492,NPWP,2026-09-23,0.735,0.874,6,9,3106,VALID,0.6666666666666666,0.8725,0.7868916666666667,Human Review,Low field completeness
DOC0000666,C000364,Surat Kerja,2025-10-24,0.785,0.888,9,10,3461,VALID,0.9,0.888,0.86525,Human Review,Borderline confidence
DOC0000668,C000599,Rekening Koran,2025-05-21,1.0,0.935,6,11,2712,VALID,0.5454545454545454,0.8895,0.8379386363636363,Human Review,Low field completeness
DOC0000670,C000595,KTP,2026-05-01,0.903,0.823,6,11,3854,NEEDS_REVIEW,0.5454545454545454,0.94,0.8145636363636363,Human Review,Low field completeness
DOC0000674,C000507,Slip Gaji,2024-06-10,0.828,0.849,11,9,284,VALID,1.0,0.849,0.8815,Human Review,Low OCR confidence
DOC0000676,C000279,KTP,2025-05-02,0.605,0.959,7,9,2216,VALID,0.7777777777777778,0.9059999999999999,0.8066444444444443,Human Review,Low field completeness
DOC0000680,C000578,KTP,2024-12-14,0.907,0.932,5,8,3091,VALID,0.625,0.9245000000000001,0.846375,Human Review,Low field completeness
DOC0000683,C000546,Form Aplikasi,2026-07-05,0.896,0.972,6,8,1851,VALID,0.75,0.972,0.8975,Human Review,Low field completeness
DOC0000685,C000521,Slip Gaji,2026-07-18,0.735,0.876,8,11,3867,VALID,0.7272727272727273,0.876,0.8035681818181817,Human Review,Low field completeness
DOC0000691,C000016,Form Aplikasi,2026-01-13,0.606,0.981,4,6,3400,NEEDS_REVIEW,0.6666666666666666,0.95,0.7978166666666666,Human Review,Low field completeness
DOC0000694,C000051,Rekening Koran,2024-11-15,0.688,1.0,7,9,2287,VALID,0.7777777777777778,0.858,0.8167444444444444,Human Review,Low field completeness
DOC0000696,C000072,Rekening Koran,2024-04-01,0.844,0.913,5,11,4017,NEEDS_REVIEW,0.45454545454545453,0.913,0.7811363636363636,Human Review,Low field completeness
DOC0000697,C000144,Rekening Koran,2025-02-09,0.832,0.911,7,6,3544,VALID,1.0,0.826,0.88375,Human Review,Low OCR confidence
DOC0000698,C000306,KTP,2026-09-13,0.775,0.962,7,11,3293,VALID,0.6363636363636364,0.964,0.834540909090909,Human Review,Low field completeness
DOC0000700,C000311,Form Aplikasi,2026-01-21,0.696,0.867,8,7,4951,VALID,1.0,0.867,0.8574999999999999,Human Review,Poor image quality
DOC0000703,C000642,Surat Kerja,2025-07-31,0.755,0.858,6,7,4849,VALID,0.8571428571428571,0.979,0.8743857142857143,Human Review,Borderline confidence
DOC0000704,C000690,KTP,2026-05-06,1.0,0.924,6,9,3073,VALID,0.6666666666666666,0.864,0.8576666666666666,Human Review,Low field completeness
DOC0000705,C000443,Form Aplikasi,2025-03-24,0.947,0.903,6,11,3251,VALID,0.5454545454545454,0.832,0.7997636363636362,Human Review,Low field completeness
DOC0000707,C000027,Slip Gaji,2026-09-25,0.731,0.928,11,7,4866,VALID,1.0,0.928,0.8967499999999999,Human Review,Borderline confidence
DOC0000708,C000243,Slip Gaji,2024-02-05,0.873,0.951,7,10,1694,VALID,0.7,1.0,0.8858999999999999,Human Review,Low field completeness
DOC0000709,C000556,Form Aplikasi,2025-09-26,0.788,0.892,11,9,1324,VALID,1.0,0.892,0.893,Human Review,Borderline confidence
DOC0000710,C000644,Slip Gaji,2025-03-23,0.832,0.792,5,8,1840,VALID,0.625,0.901,0.7984,Human Review,Low field completeness
DOC0000711,C000232,NPWP,2025-11-26,0.808,0.953,9,6,3102,VALID,1.0,0.871,0.8998,Human Review,Borderline confidence
DOC0000712,C000608,Slip Gaji,2024-05-07,0.971,0.752,9,10,1082,NEEDS_REVIEW,0.9,0.752,0.84375,Human Review,Low OCR confidence
DOC0000713,C000290,NPWP,2026-01-23,0.904,0.885,9,9,1692,VALID,1.0,0.766,0.87685,Human Review,Low OCR confidence
DOC0000714,C000292,Surat Kerja,2026-03-06,0.831,0.839,11,8,4431,NEEDS_REVIEW,1.0,0.866,0.8867,Human Review,Borderline confidence
DOC0000715,C000166,Surat Kerja,2025-03-03,0.959,0.994,7,11,4130,VALID,0.6363636363636364,0.813,0.8324909090909091,Human Review,Low field completeness
DOC0000717,C000565,Surat Kerja,2025-11-27,0.711,0.791,9,6,1054,VALID,1.0,0.791,0.82325,Human Review,Low OCR confidence
DOC0000720,C000269,Rekening Koran,2026-01-25,1.0,0.788,5,9,4105,VALID,0.5555555555555556,0.943,0.8371388888888888,Human Review,Low field completeness
DOC0000722,C000671,Slip Gaji,2024-01-29,0.872,1.0,4,11,4667,VALID,0.36363636363636365,1.0,0.8089090909090909,Human Review,Low field completeness
DOC0000723,C000646,Surat Kerja,2026-08-08,0.979,1.0,4,8,4070,VALID,0.5,1.0,0.86975,Human Review,Low field completeness
DOC0000724,C000460,Surat Kerja,2024-02-16,0.946,0.831,11,10,845,VALID,1.0,0.782,0.8848499999999999,Human Review,Low OCR confidence
DOC0000725,C000264,Surat Kerja,2026-03-22,1.0,0.755,5,10,2062,VALID,0.5,0.978,0.83055,Human Review,Low field completeness
DOC0000726,C000247,Rekening Koran,2026-06-13,0.863,1.0,5,11,4663,VALID,0.45454545454545453,1.0,0.8293863636363636,Human Review,Low field completeness
DOC0000730,C000316,Form Aplikasi,2026-07-22,0.836,0.91,6,6,4428,NEEDS_REVIEW,1.0,0.839,0.8891499999999999,Human Review,Low OCR confidence
DOC0000732,C000166,Form Aplikasi,2024-08-15,0.861,1.0,4,9,1334,VALID,0.4444444444444444,1.0,0.8263611111111112,Human Review,Low field completeness
DOC0000733,C000445,KTP,2025-05-21,0.858,0.885,10,10,862,VALID,1.0,0.859,0.8979,Human Review,Borderline confidence
DOC0000739,C000094,Slip Gaji,2025-03-30,0.715,0.985,5,9,1480,VALID,0.5555555555555556,0.985,0.810138888888889,Human Review,Low field completeness
DOC0000740,C000615,Slip Gaji,2024-09-16,0.778,0.918,6,9,577,VALID,0.6666666666666666,0.918,0.8201666666666667,Human Review,Low field completeness
DOC0000741,C000647,Slip Gaji,2026-07-21,0.747,0.856,8,11,385,VALID,0.7272727272727273,0.856,0.7965681818181817,Human Review,Low field completeness
DOC0000742,C000104,Rekening Koran,2024-04-17,0.7,0.968,11,9,3409,INVALID,1.0,0.798,0.8494999999999999,Human Review,Low OCR confidence
DOC0000743,C000506,Surat Kerja,2026-01-22,0.879,0.894,9,10,2285,VALID,0.9,0.894,0.89175,Human Review,Borderline confidence
DOC0000744,C000665,Slip Gaji,2025-09-03,0.637,1.0,10,7,2956,VALID,1.0,0.9199999999999999,0.88125,Human Review,Poor image quality
DOC0000746,C000372,Form Aplikasi,2024-03-07,0.803,0.948,4,8,3021,VALID,0.5,0.948,0.79975,Human Review,Low field completeness
DOC0000747,C000206,KTP,2025-12-10,0.742,0.964,7,9,4367,VALID,0.7777777777777778,0.964,0.8619444444444443,Human Review,Low field completeness
DOC0000748,C000159,Surat Kerja,2024-10-04,1.0,0.854,6,9,3236,VALID,0.6666666666666666,0.814,0.8296666666666666,Human Review,Low field completeness
DOC0000750,C000507,Rekening Koran,2024-06-28,0.593,0.823,8,7,611,VALID,1.0,0.9056666666666667,0.8386833333333333,Human Review,Poor image quality
DOC0000752,C000539,KTP,2025-08-03,0.811,0.878,5,8,3689,VALID,0.625,0.849,0.7878499999999999,Human Review,Low field completeness
DOC0000753,C000413,Slip Gaji,2024-06-07,0.937,0.846,5,10,3753,VALID,0.5,0.846,0.78225,Human Review,Low field completeness
DOC0000754,C000366,Rekening Koran,2024-01-16,0.856,0.852,11,7,3026,VALID,1.0,0.852,0.89,Human Review,Borderline confidence
DOC0000755,C000624,Surat Kerja,2025-09-22,0.753,0.733,8,7,2618,NEEDS_REVIEW,1.0,0.9,0.8632,Human Review,Borderline confidence
DOC0000756,C000406,Rekening Koran,2024-06-13,0.852,1.0,8,8,4327,VALID,1.0,0.781,0.88635,Human Review,Low OCR confidence
DOC0000758,C000060,Rekening Koran,2024-04-15,0.699,1.0,8,11,3361,VALID,0.7272727272727273,1.0,0.8565681818181817,Human Review,Low field completeness
DOC0000760,C000313,KTP,2026-04-19,0.995,0.903,6,11,4821,VALID,0.5454545454545454,0.844,0.8159636363636363,Human Review,Low field completeness
DOC0000761,C000480,KTP,2026-09-01,0.919,1.0,4,10,3835,VALID,0.4,0.97,0.81925,Human Review,Low field completeness
DOC0000762,C000216,Form Aplikasi,2024-03-09,0.741,0.915,11,7,2110,VALID,1.0,0.931,0.89835,Human Review,Borderline confidence
DOC0000763,C000634,Slip Gaji,2026-01-20,0.837,0.853,5,8,4765,VALID,0.625,0.853,0.792,Human Review,Low field completeness
DOC0000764,C000674,Form Aplikasi,2025-10-30,0.849,0.809,10,10,1590,VALID,1.0,0.809,0.86675,Human Review,Low OCR confidence
DOC0000765,C000627,KTP,2024-02-19,0.777,0.855,11,7,261,VALID,1.0,0.884,0.8819,Human Review,Borderline confidence
DOC0000768,C000583,Surat Kerja,2026-01-16,0.859,0.722,6,7,1874,VALID,0.8571428571428571,0.722,0.7900357142857142,Human Review,Low OCR confidence
DOC0000771,C000574,KTP,2025-10-22,0.626,0.883,8,9,4543,VALID,0.8888888888888888,0.883,0.8202222222222222,Human Review,Poor image quality
DOC0000773,C000509,Surat Kerja,2026-02-17,0.906,0.912,4,9,3420,VALID,0.4444444444444444,0.912,0.793611111111111,Human Review,Low field completeness
DOC0000774,C000344,Surat Kerja,2025-06-07,0.962,0.867,6,8,2563,INVALID,0.75,0.841,0.8523999999999999,Human Review,Low field completeness
DOC0000777,C000068,Rekening Koran,2026-07-28,0.997,0.958,6,9,1412,VALID,0.6666666666666666,0.958,0.8949166666666666,Human Review,Low field completeness
DOC0000779,C000696,KTP,2026-04-21,0.859,0.873,8,9,2607,VALID,0.8888888888888888,0.873,0.8734722222222222,Human Review,Borderline confidence
DOC0000781,C000233,Surat Kerja,2025-07-11,0.864,1.0,6,9,667,VALID,0.6666666666666666,1.0,0.8826666666666666,Human Review,Low field completeness
DOC0000786,C000097,Rekening Koran,2025-08-03,0.847,0.922,6,10,737,NEEDS_REVIEW,0.6,0.977,0.842,Human Review,Low field completeness
DOC0000788,C000544,Slip Gaji,2026-04-01,0.798,0.906,6,7,2842,VALID,0.8571428571428571,0.897,0.8636357142857143,Human Review,Borderline confidence
DOC0000789,C000350,Surat Kerja,2026-03-30,0.863,0.875,9,7,4282,VALID,1.0,0.736,0.8545999999999999,Human Review,Low OCR confidence
DOC0000790,C000217,Slip Gaji,2025-09-27,0.885,0.848,9,11,4193,VALID,0.8181818181818182,0.883,0.8620454545454546,Human Review,Borderline confidence
DOC0000791,C000439,KTP,2025-08-17,0.815,0.833,5,6,2727,VALID,0.8333333333333334,1.0,0.8870333333333333,Human Review,Borderline confidence
DOC0000792,C000467,NPWP,2026-04-12,0.929,0.981,4,9,2196,VALID,0.4444444444444444,0.981,0.833861111111111,Human Review,Low field completeness
DOC0000794,C000111,Surat Kerja,2024-11-06,1.0,0.879,6,9,3063,VALID,0.6666666666666666,0.879,0.8561666666666666,Human Review,Low field completeness
DOC0000795,C000559,KTP,2025-11-11,0.839,0.752,5,10,3798,VALID,0.5,0.895,0.7607999999999999,Human Review,Low field completeness
DOC0000797,C000467,KTP,2025-10-08,0.856,0.991,4,8,3464,NEEDS_REVIEW,0.5,0.917,0.8086,Human Review,Low field completeness
DOC0000798,C000326,Rekening Koran,2026-06-26,0.857,1.0,4,11,1838,VALID,0.36363636363636365,0.905,0.7719090909090909,Human Review,Low field completeness
DOC0000800,C000459,Surat Kerja,2026-07-09,1.0,0.924,4,7,3160,VALID,0.5714285714285714,0.924,0.854857142857143,Human Review,Low field completeness
DOC0000801,C000503,KTP,2024-02-28,0.782,1.0,7,11,2622,VALID,0.6363636363636364,0.774,0.7754909090909091,Human Review,Low field completeness
DOC0000802,C000625,Form Aplikasi,2025-12-27,0.954,1.0,4,9,4625,VALID,0.4444444444444444,0.938,0.8279111111111112,Human Review,Low field completeness
DOC0000805,C000579,KTP,2025-01-27,0.831,0.914,5,9,349,VALID,0.5555555555555556,0.914,0.8036388888888888,Human Review,Low field completeness
DOC0000807,C000615,KTP,2025-02-07,0.831,1.0,6,8,3986,VALID,0.75,1.0,0.89525,Human Review,Low field completeness
DOC0000809,C000567,NPWP,2024-03-09,0.67,0.817,5,7,242,VALID,0.7142857142857143,0.873,0.7741714285714285,Human Review,Low field completeness
DOC0000811,C000510,KTP,2025-12-26,1.0,0.728,6,8,400,VALID,0.75,0.9025,0.8625749999999999,Human Review,Low field completeness
DOC0000812,C000016,KTP,2025-09-30,0.751,0.972,6,11,3638,NEEDS_REVIEW,0.5454545454545454,0.972,0.8101136363636363,Human Review,Low field completeness
DOC0000813,C000301,Form Aplikasi,2025-09-08,0.852,1.0,4,9,1962,VALID,0.4444444444444444,0.9644999999999999,0.811686111111111,Human Review,Low field completeness
DOC0000814,C000141,Rekening Koran,2026-08-10,0.881,0.894,8,11,2362,VALID,0.7272727272727273,0.90825,0.8540556818181818,Human Review,Low field completeness
DOC0000816,C000172,Rekening Koran,2024-11-07,0.563,0.955,9,7,1376,VALID,1.0,0.842,0.8286999999999999,Human Review,Poor image quality
DOC0000818,C000110,NPWP,2026-01-01,0.694,0.928,6,10,4598,VALID,0.6,0.95,0.7952,Human Review,Low field completeness
DOC0000819,C000536,Surat Kerja,2026-03-15,0.689,0.895,5,6,2777,VALID,0.8333333333333334,0.895,0.8280833333333333,Human Review,Poor image quality
DOC0000820,C000316,KTP,2026-07-09,0.756,0.832,6,7,2887,NEEDS_REVIEW,0.8571428571428571,0.832,0.8192857142857143,Human Review,Low OCR confidence
DOC0000821,C000594,NPWP,2025-10-14,0.842,0.959,7,8,2845,VALID,0.875,0.923,0.89615,Human Review,Borderline confidence
DOC0000822,C000275,Rekening Koran,2026-08-30,0.596,0.938,6,11,2199,VALID,0.5454545454545454,0.938,0.7543636363636363,Human Review,Low field completeness
DOC0000823,C000681,Surat Kerja,2025-06-11,0.925,0.845,4,10,719,VALID,0.4,0.8600000000000001,0.759,Human Review,Low field completeness
DOC0000824,C000184,NPWP,2025-06-20,0.953,0.905,7,10,297,VALID,0.7,0.905,0.86575,Human Review,Low field completeness
DOC0000825,C000331,KTP,2026-02-27,0.716,1.0,7,8,1604,VALID,0.875,0.889,0.8589,Human Review,Borderline confidence
DOC0000826,C000391,KTP,2026-07-13,0.734,0.891,4,6,4242,VALID,0.6666666666666666,0.891,0.7956666666666665,Human Review,Low field completeness
DOC0000828,C000487,Rekening Koran,2024-02-16,0.73,0.803,5,9,2587,VALID,0.5555555555555556,0.923,0.7648888888888887,Human Review,Low field completeness
DOC0000830,C000573,Slip Gaji,2024-03-26,0.695,0.972,10,8,2864,VALID,1.0,0.888,0.88035,Human Review,Poor image quality
DOC0000831,C000016,KTP,2024-06-26,0.798,0.947,6,11,3186,VALID,0.5454545454545454,0.947,0.8093636363636364,Human Review,Low field completeness
DOC0000832,C000674,Slip Gaji,2024-11-09,0.821,0.853,6,7,4570,NEEDS_REVIEW,0.8571428571428571,0.9455,0.8784107142857143,Human Review,Borderline confidence
DOC0000834,C000038,Rekening Koran,2025-04-14,1.0,0.805,4,7,218,VALID,0.5714285714285714,0.805,0.7953571428571428,Human Review,Low field completeness
DOC0000837,C000546,Form Aplikasi,2025-05-19,0.61,0.899,11,11,4293,NEEDS_REVIEW,1.0,0.899,0.852,Human Review,Poor image quality
DOC0000838,C000635,KTP,2026-02-03,0.974,0.874,6,8,4828,VALID,0.75,0.705,0.80885,Human Review,Low field completeness
DOC0000840,C000594,Surat Kerja,2026-06-05,0.817,0.827,5,6,3483,VALID,0.8333333333333334,0.827,0.8260833333333333,Human Review,Low OCR confidence
DOC0000841,C000047,Surat Kerja,2025-06-15,0.926,0.964,5,8,3704,VALID,0.625,0.942,0.8620499999999999,Human Review,Low field completeness
DOC0000844,C000236,Surat Kerja,2024-11-29,0.686,0.928,7,8,1477,VALID,0.875,1.0,0.87945,Human Review,Poor image quality
DOC0000845,C000676,Surat Kerja,2026-08-12,0.833,0.874,7,8,3925,VALID,0.875,0.874,0.864,Human Review,Borderline confidence
DOC0000847,C000302,Form Aplikasi,2024-05-09,1.0,0.848,7,9,680,NEEDS_REVIEW,0.7777777777777778,0.848,0.8684444444444444,Human Review,Low field completeness
DOC0000848,C000491,KTP,2025-10-04,1.0,0.99,5,8,1536,NEEDS_REVIEW,0.625,0.821,0.8421,Human Review,Low field completeness
DOC0000849,C000177,Rekening Koran,2024-10-18,0.777,1.0,7,10,3088,NEEDS_REVIEW,0.7,0.8280000000000001,0.8090499999999999,Human Review,Low field completeness
DOC0000850,C000122,Slip Gaji,2025-02-22,0.856,0.982,5,9,3160,VALID,0.5555555555555556,0.982,0.8438888888888889,Human Review,Low field completeness
DOC0000851,C000139,NPWP,2024-05-13,0.841,0.891,4,9,2734,VALID,0.4444444444444444,0.891,0.7668611111111112,Human Review,Low field completeness
DOC0000852,C000569,Slip Gaji,2024-04-27,0.856,0.871,9,9,4814,VALID,1.0,0.871,0.8995,Human Review,Borderline confidence
DOC0000853,C000319,Slip Gaji,2025-10-11,0.889,0.889,7,11,2640,VALID,0.6363636363636364,0.889,0.825840909090909,Human Review,Low field completeness
DOC0000854,C000374,Rekening Koran,2024-04-28,0.721,0.911,6,9,2676,VALID,0.6666666666666666,0.932,0.8097666666666665,Human Review,Low field completeness
DOC0000855,C000289,KTP,2026-02-21,0.866,0.818,5,8,4642,VALID,0.625,0.818,0.78175,Human Review,Low field completeness
DOC0000856,C000096,Rekening Koran,2025-10-05,0.617,0.953,7,6,2573,VALID,1.0,0.953,0.88075,Human Review,Poor image quality
DOC0000857,C000610,Rekening Koran,2026-05-04,0.601,0.955,10,10,4273,VALID,1.0,0.818,0.8298,Human Review,Poor image quality
DOC0000859,C000308,NPWP,2024-09-30,0.723,0.76,10,9,530,VALID,1.0,0.806,0.82685,Human Review,Low OCR confidence
DOC0000860,C000499,Surat Kerja,2025-02-11,0.774,0.891,10,8,1307,VALID,1.0,0.911,0.8959999999999999,Human Review,Borderline confidence
DOC0000863,C000555,Form Aplikasi,2026-01-04,0.83,0.918,7,6,1412,VALID,1.0,0.868,0.899,Human Review,Borderline confidence
DOC0000864,C000693,NPWP,2024-03-30,0.982,0.929,4,9,2254,VALID,0.4444444444444444,0.929,0.821111111111111,Human Review,Low field completeness
DOC0000865,C000129,NPWP,2025-01-09,0.906,0.801,8,11,4601,VALID,0.7272727272727273,0.9099999999999999,0.8469681818181818,Human Review,Low field completeness
DOC0000866,C000541,Form Aplikasi,2026-01-30,0.763,0.831,10,6,810,VALID,1.0,0.948,0.8972,Human Review,Borderline confidence
DOC0000872,C000196,Slip Gaji,2024-05-18,0.679,0.867,7,8,4281,VALID,0.875,0.867,0.8220000000000001,Human Review,Poor image quality
DOC0000873,C000409,Slip Gaji,2026-05-25,0.83,1.0,8,11,3021,VALID,0.7272727272727273,0.922,0.8620181818181819,Human Review,Low field completeness
DOC0000874,C000307,Rekening Koran,2024-10-21,0.863,0.799,9,6,2699,VALID,1.0,0.799,0.8652500000000001,Human Review,Low OCR confidence
DOC0000875,C000188,Rekening Koran,2025-08-29,1.0,0.916,4,11,1812,VALID,0.36363636363636365,0.892,0.7905090909090909,Human Review,Low field completeness
DOC0000876,C000574,Surat Kerja,2025-07-18,0.843,1.0,4,6,4836,NEEDS_REVIEW,0.6666666666666666,1.0,0.8774166666666666,Human Review,Low field completeness
DOC0000879,C000190,Surat Kerja,2025-06-29,0.991,0.973,4,7,129,VALID,0.5714285714285714,0.968,0.875357142857143,Human Review,Low field completeness
DOC0000880,C000288,Rekening Koran,2024-09-13,1.0,1.0,6,8,971,VALID,0.75,0.833,0.87905,Human Review,Low field completeness
DOC0000883,C000454,Surat Kerja,2025-08-02,0.878,1.0,6,10,346,VALID,0.6,1.0,0.8695,Human Review,Low field completeness
DOC0000886,C000365,NPWP,2025-02-23,0.768,0.991,6,10,4426,VALID,0.6,0.8280000000000001,0.7804500000000001,Human Review,Low field completeness
DOC0000887,C000577,Slip Gaji,2026-04-29,0.964,0.946,4,7,4442,VALID,0.5714285714285714,0.864,0.8281571428571429,Human Review,Low field completeness
DOC0000888,C000591,Slip Gaji,2024-02-13,0.88,0.988,5,8,2223,NEEDS_REVIEW,0.625,0.844,0.81985,Human Review,Low field completeness
DOC0000889,C000454,Rekening Koran,2024-02-06,0.91,0.899,4,10,2751,VALID,0.4,0.967,0.8008,Human Review,Low field completeness
DOC0000890,C000156,Form Aplikasi,2025-08-11,0.886,0.995,7,10,369,NEEDS_REVIEW,0.7,0.851,0.8436,Human Review,Low field completeness
DOC0000892,C000390,NPWP,2026-06-09,0.686,1.0,7,8,900,VALID,0.875,1.0,0.89025,Human Review,Poor image quality
DOC0000893,C000409,KTP,2025-08-28,0.942,0.994,4,9,268,INVALID,0.4444444444444444,0.931,0.8215611111111112,Human Review,Low field completeness
DOC0000894,C000439,Surat Kerja,2026-04-20,0.745,0.91,7,6,1944,VALID,1.0,0.91,0.8912500000000001,Human Review,Borderline confidence
DOC0000895,C000050,Rekening Koran,2024-05-09,0.832,0.874,5,10,436,INVALID,0.5,0.874,0.77,Human Review,Low field completeness
DOC0000898,C000251,NPWP,2024-04-08,0.919,0.754,5,6,2228,VALID,0.8333333333333334,0.943,0.8812333333333333,Human Review,Borderline confidence
DOC0000900,C000677,NPWP,2024-02-13,0.787,0.868,10,9,198,VALID,1.0,0.76,0.84295,Human Review,Low OCR confidence
DOC0000901,C000582,Surat Kerja,2026-06-12,0.823,0.961,7,11,4887,VALID,0.6363636363636364,0.961,0.8453409090909091,Human Review,Low field completeness
DOC0000902,C000370,Slip Gaji,2025-01-20,0.785,0.71,6,8,414,VALID,0.75,1.0,0.84025,Human Review,Low field completeness
DOC0000903,C000269,KTP,2025-10-02,0.87,0.907,9,10,3810,INVALID,0.9,0.915,0.8987999999999999,Human Review,Borderline confidence
DOC0000904,C000245,Slip Gaji,2025-01-09,0.907,0.853,5,9,2578,VALID,0.5555555555555556,0.932,0.8197888888888889,Human Review,Low field completeness
DOC0000905,C000541,Rekening Koran,2024-10-22,0.901,0.881,7,11,1947,NEEDS_REVIEW,0.6363636363636364,0.881,0.824840909090909,Human Review,Low field completeness
DOC0000907,C000200,KTP,2025-08-08,0.862,0.847,5,6,687,NEEDS_REVIEW,0.8333333333333334,0.9804999999999999,0.8940583333333333,Human Review,Borderline confidence
DOC0000908,C000258,Form Aplikasi,2025-10-20,0.729,0.944,6,9,3698,NEEDS_REVIEW,0.6666666666666666,0.9535,0.8242416666666665,Human Review,Low field completeness
DOC0000909,C000011,NPWP,2024-05-01,1.0,1.0,6,10,4870,VALID,0.6,0.9415,0.879525,Human Review,Low field completeness
DOC0000910,C000640,KTP,2024-06-11,0.846,0.837,9,10,2587,VALID,0.9,0.876,0.8686499999999999,Human Review,Borderline confidence
DOC0000911,C000693,Slip Gaji,2025-08-04,0.783,0.899,5,8,4771,NEEDS_REVIEW,0.625,0.899,0.8015,Human Review,Low field completeness
DOC0000912,C000584,Surat Kerja,2025-01-05,0.812,0.889,10,7,964,VALID,1.0,0.772,0.85655,Human Review,Low OCR confidence
DOC0000913,C000230,KTP,2024-03-28,0.83,0.945,6,8,2679,VALID,0.75,0.8245,0.8253249999999999,Human Review,Low field completeness
DOC0000914,C000199,KTP,2025-06-01,0.821,0.986,7,9,1651,VALID,0.7777777777777778,0.907,0.8650444444444444,Human Review,Low field completeness
DOC0000915,C000307,Slip Gaji,2025-12-25,0.86,0.871,9,11,614,VALID,0.8181818181818182,0.973,0.8907454545454545,Human Review,Borderline confidence
DOC0000916,C000614,Slip Gaji,2025-10-14,0.766,0.831,11,8,3542,VALID,1.0,0.871,0.871,Human Review,Borderline confidence
DOC0000917,C000185,NPWP,2026-01-27,1.0,1.0,0,7,1174,VALID,0.0,1.0,0.75,Human Review,Low field completeness
DOC0000918,C000108,Form Aplikasi,2025-02-13,0.834,1.0,6,10,2673,VALID,0.6,1.0,0.8585,Human Review,Low field completeness
DOC0000920,C000259,NPWP,2026-03-22,0.767,1.0,11,11,1798,VALID,1.0,0.853,0.8903,Human Review,Borderline confidence
DOC0000921,C000064,NPWP,2024-10-07,0.858,0.88,7,9,2787,VALID,0.7777777777777778,0.958,0.8762444444444444,Human Review,Low field completeness
DOC0000922,C000234,Slip Gaji,2025-12-01,0.919,0.874,5,8,3637,VALID,0.625,0.874,0.823,Human Review,Low field completeness
DOC0000926,C000502,Slip Gaji,2024-10-18,0.727,0.769,6,8,944,VALID,0.75,0.858,0.7848999999999999,Human Review,Low field completeness
DOC0000930,C000135,KTP,2025-08-20,0.865,0.867,4,7,3834,VALID,0.5714285714285714,0.8686666666666666,0.793190476190476,Human Review,Low field completeness
DOC0000937,C000183,Form Aplikasi,2026-06-06,0.918,0.863,7,7,566,NEEDS_REVIEW,1.0,0.814,0.8938499999999999,Human Review,Low OCR confidence
DOC0000939,C000691,KTP,2025-03-05,0.875,0.774,11,9,1589,VALID,1.0,0.819,0.8714999999999999,Human Review,Low OCR confidence
DOC0000940,C000285,KTP,2024-05-05,0.845,0.828,10,11,3620,NEEDS_REVIEW,0.9090909090909091,0.828,0.8525227272727273,Human Review,Low OCR confidence
DOC0000941,C000246,Surat Kerja,2025-03-03,0.849,0.842,7,9,1307,VALID,0.7777777777777778,0.9,0.8479944444444444,Human Review,Low field completeness
DOC0000942,C000557,Slip Gaji,2026-01-29,0.732,1.0,10,7,4207,INVALID,1.0,0.842,0.8777,Human Review,Low OCR confidence
DOC0000943,C000616,NPWP,2024-07-27,0.866,1.0,4,7,4896,VALID,0.5714285714285714,1.0,0.8593571428571428,Human Review,Low field completeness
DOC0000944,C000230,Rekening Koran,2024-02-05,0.759,0.891,6,9,2436,VALID,0.6666666666666666,0.946,0.8211666666666666,Human Review,Low field completeness
DOC0000950,C000217,KTP,2025-08-25,0.577,1.0,7,8,3587,VALID,0.875,0.962,0.8497,Human Review,Poor image quality
