Account_ID,Degree,In_Degree,Out_Degree,Outgoing_Tx,Total_Outgoing,Avg_Outgoing,Unique_Beneficiaries,Fraudulent_Outgoing,Incoming_Tx,Total_Incoming,Unique_Senders,Fraud_Rate,Degree_Centrality,PageRank,Fraud_Account,Fraud_Risk_Score,Community
A00336,9,3,6,6.0,16075000.0,2679166.6666666665,6.0,0.0,3.0,2772000.0,3.0,0.0,0.007506255212677231,0.0005029698138548932,0,0.2638899688388712,4
A01191,16,8,8,8.0,15915000.0,1989375.0,8.0,0.0,8.0,11713000.0,8.0,0.0,0.013344453711426188,0.001285653150041989,0,0.47912284252253007,1
A00636,12,6,6,6.0,10322000.0,1720333.3333333333,6.0,0.0,6.0,12769000.0,6.0,0.0,0.010008340283569641,0.0007627087901474691,0,0.39408971930173187,3
A00662,9,4,5,5.0,13744000.0,2748800.0,5.0,0.0,4.0,6883000.0,4.0,0.0,0.007506255212677231,0.0006199853754690442,0,0.19674698022577353,3
A01181,10,7,3,3.0,5620000.0,1873333.3333333333,3.0,0.0,7.0,26870000.0,7.0,0.0,0.008340283569641367,0.0010567911564473612,0,0.029277645653941288,2
A00891,13,8,5,5.0,120164000.0,24032800.0,5.0,0.0,8.0,13161000.0,8.0,0.0,0.010842368640533777,0.0011410297561253598,0,0.04123746974755566,0
A00259,13,4,9,9.0,25498000.0,2833111.111111111,9.0,1.0,4.0,6662000.0,4.0,0.1111111111111111,0.010842368640533777,0.0005334847207742208,1,0.8186602101739251,1
A00117,12,3,9,9.0,45436000.0,5048444.444444444,9.0,1.0,3.0,12541000.0,3.0,0.1111111111111111,0.010008340283569641,0.0003430610855056426,1,0.9548001388950854,1
A00285,14,10,4,4.0,8865000.0,2216250.0,4.0,0.0,10.0,13584000.0,10.0,0.0,0.011676396997497914,0.0015744079144022597,0,0.04065586442124319,3
A00744,13,4,9,9.0,15595000.0,1732777.7777777778,9.0,0.0,4.0,10060000.0,4.0,0.0,0.010842368640533777,0.000549504704313542,0,0.2859972489266062,2
A00495,12,6,6,7.0,22437000.0,3205285.714285714,6.0,0.0,7.0,5978000.0,6.0,0.0,0.010008340283569641,0.0007382848486857262,0,0.19864947196717864,2
A00211,13,9,4,4.0,2572000.0,643000.0,4.0,0.0,9.0,14984000.0,9.0,0.0,0.010842368640533777,0.0012835959959909729,0,0.013781809387335716,1
A00031,16,9,7,7.0,9740000.0,1391428.5714285714,7.0,0.0,9.0,20624000.0,9.0,0.0,0.013344453711426188,0.0009793402534183026,0,0.31419978427970446,3
A01074,12,6,6,6.0,4192000.0,698666.6666666666,6.0,0.0,6.0,15057000.0,6.0,0.0,0.010008340283569641,0.0011793983299435242,0,0.21800328582737255,2
A01026,12,6,6,6.0,10075000.0,1679166.6666666667,6.0,0.0,6.0,5767000.0,6.0,0.0,0.010008340283569641,0.0007800054217967122,0,0.3910964935421299,1
A00819,9,4,5,5.0,17611000.0,3522200.0,5.0,0.0,4.0,3893000.0,4.0,0.0,0.007506255212677231,0.0005449718586653466,0,0.24731849257630245,2
A00290,16,6,10,10.0,22637000.0,2263700.0,10.0,0.0,8.0,12253000.0,6.0,0.0,0.013344453711426188,0.0009606830523175705,0,0.3805206564833548,0
A00247,9,4,5,5.0,16760000.0,3352000.0,5.0,0.0,4.0,10880000.0,4.0,0.0,0.007506255212677231,0.0004617801100436312,0,0.24331696443565634,0
A00788,17,7,10,10.0,36649000.0,3664900.0,10.0,0.0,7.0,7826000.0,7.0,0.0,0.014178482068390324,0.0011060195897611511,0,0.11141213613654796,3
A00387,18,8,10,10.0,10533000.0,1053300.0,10.0,0.0,8.0,6928000.0,8.0,0.0,0.015012510425354461,0.0010940806440455876,0,0.08629322278142415,1
A00887,13,8,5,5.0,32564000.0,6512800.0,5.0,0.0,8.0,19763000.0,8.0,0.0,0.010842368640533777,0.0011369683186351345,0,0.03760459978961164,1
A00213,14,6,8,8.0,21214000.0,2651750.0,8.0,0.0,6.0,6099000.0,6.0,0.0,0.011676396997497914,0.0010473788034716792,0,0.1370030546906511,2
A00173,13,5,8,8.0,15657000.0,1957125.0,8.0,0.0,5.0,31185000.0,5.0,0.0,0.010842368640533777,0.0007034728951131143,0,0.27822412473832464,2
A00187,18,8,10,10.0,25234000.0,2523400.0,10.0,0.0,8.0,17308000.0,8.0,0.0,0.015012510425354461,0.0010071914366372343,0,0.14010075634915067,0
A00683,14,9,5,5.0,6394000.0,1278800.0,5.0,0.0,9.0,13942000.0,9.0,0.0,0.011676396997497914,0.001442219561099867,0,0.03721383672545057,0
A01050,13,7,6,6.0,3024000.0,504000.0,6.0,0.0,7.0,22112000.0,7.0,0.0,0.010842368640533777,0.0007604844840689324,0,0.1877734111539809,0
A00002,15,5,10,10.0,17306000.0,1730600.0,10.0,0.0,5.0,4935000.0,5.0,0.0,0.012510425354462052,0.0006443737476117781,0,0.20957360168516326,2
A00340,16,6,10,10.0,15415000.0,1541500.0,10.0,0.0,6.0,14032000.0,6.0,0.0,0.013344453711426188,0.000978820228104169,0,0.22608885485206515,0
A01170,14,8,6,6.0,31950000.0,5325000.0,6.0,0.0,8.0,28725000.0,8.0,0.0,0.011676396997497914,0.0008359527571067942,0,0.3517124088468521,0
A00047,14,6,8,8.0,17806000.0,2225750.0,8.0,0.0,6.0,4725000.0,6.0,0.0,0.011676396997497914,0.001102241759577664,0,0.3050126312785238,3
A00674,15,11,4,4.0,5732000.0,1433000.0,4.0,0.0,11.0,34335000.0,11.0,0.0,0.012510425354462052,0.0012062858105929464,0,0.0007238095238095238,0
A00301,12,7,5,5.0,7665000.0,1533000.0,5.0,0.0,7.0,8569000.0,7.0,0.0,0.010008340283569641,0.0009796655005083529,0,0.07211953649266709,1
A00627,18,4,14,14.0,30615000.0,2186785.714285714,14.0,0.0,4.0,8883000.0,4.0,0.0,0.015012510425354461,0.0005239040764645688,0,0.13963294931213863,1
A00951,12,6,6,6.0,21196000.0,3532666.6666666665,6.0,0.0,6.0,11769000.0,6.0,0.0,0.010008340283569641,0.000761940696024356,0,0.2702213217500067,0
A00273,12,7,5,5.0,4866000.0,973200.0,5.0,0.0,7.0,8350000.0,7.0,0.0,0.010008340283569641,0.0009434930638764472,0,0.018964259467991944,0
A00703,6,1,5,5.0,6683000.0,1336600.0,5.0,0.0,1.0,1428000.0,1.0,0.0,0.0050041701417848205,0.0002892863579805924,0,0.11749573746088662,1
A00072,16,9,7,7.0,14998000.0,2142571.4285714286,7.0,0.0,9.0,20572000.0,9.0,0.0,0.013344453711426188,0.0010027708276478418,0,0.29421015391856836,1
A00941,9,5,4,4.0,12780000.0,3195000.0,4.0,0.0,5.0,5716000.0,5.0,0.0,0.007506255212677231,0.0007879299036847465,0,0.19906212150536828,3
A00122,14,8,6,7.0,15568000.0,2224000.0,6.0,0.0,8.0,20250000.0,8.0,0.0,0.011676396997497914,0.0010513601594601893,0,0.4005192308959729,3
A00930,13,6,7,7.0,19603000.0,2800428.5714285714,7.0,0.0,6.0,6003000.0,6.0,0.0,0.010842368640533777,0.0008298969143376411,0,0.2577661142456981,4
A00527,9,4,5,5.0,6846000.0,1369200.0,5.0,0.0,4.0,8728000.0,4.0,0.0,0.007506255212677231,0.0005111792744005261,0,0.20071099926646044,0
A01034,12,6,6,6.0,26299000.0,4383166.666666667,6.0,0.0,6.0,28234000.0,6.0,0.0,0.010008340283569641,0.0010865641333244799,0,0.22750626111779187,2
A00572,14,6,8,8.0,15734000.0,1966750.0,8.0,0.0,6.0,23837000.0,6.0,0.0,0.011676396997497914,0.0009637406775209079,0,0.2853135915673345,1
A00738,11,4,7,7.0,43104000.0,6157714.285714285,7.0,0.0,4.0,12897000.0,4.0,0.0,0.009174311926605505,0.0006370578980290151,0,0.398764098927068,1
A01140,14,7,7,7.0,7893000.0,1127571.4285714286,7.0,0.0,7.0,7211000.0,7.0,0.0,0.011676396997497914,0.0007066864076684666,0,0.44199748702401215,2
A00915,16,8,8,8.0,20656000.0,2582000.0,8.0,0.0,8.0,22977000.0,8.0,0.0,0.013344453711426188,0.0010419651338871025,0,0.27923874296936974,2
A01194,15,9,6,6.0,15862000.0,2643666.6666666665,6.0,0.0,9.0,12666000.0,9.0,0.0,0.012510425354462052,0.0010299247314378918,0,0.22488720807731363,3
A00707,13,5,8,8.0,28021000.0,3502625.0,8.0,0.0,5.0,9288000.0,5.0,0.0,0.010842368640533777,0.000724171202607078,0,0.4052199022520334,1
A00810,16,7,9,9.0,12246000.0,1360666.6666666667,9.0,0.0,7.0,4406000.0,7.0,0.0,0.013344453711426188,0.000980268541684012,0,0.49406449933206725,0
A00429,16,11,5,5.0,2819000.0,563800.0,5.0,0.0,11.0,26283000.0,11.0,0.0,0.013344453711426188,0.0017085492329343356,0,0.009675881972433697,1
A00978,9,4,5,5.0,13382000.0,2676400.0,5.0,0.0,4.0,19562000.0,4.0,0.0,0.007506255212677231,0.0006896429021007878,0,0.2615040863988478,2
A00679,13,5,8,8.0,14657000.0,1832125.0,8.0,0.0,5.0,6242000.0,5.0,0.0,0.010842368640533777,0.0007584926316918731,0,0.34536130634511264,2
A00112,13,6,7,7.0,25774000.0,3682000.0,7.0,0.0,6.0,10610000.0,6.0,0.0,0.010842368640533777,0.0006750629608680506,0,0.4942250304869445,2
A00420,9,5,4,4.0,8485000.0,2121250.0,4.0,0.0,5.0,5941000.0,5.0,0.0,0.007506255212677231,0.000813903672662664,0,0.32341771467819724,2
A00321,14,11,3,4.0,4727000.0,1181750.0,3.0,0.0,13.0,53079000.0,11.0,0.0,0.011676396997497914,0.0016604879382966108,0,0.0007238095238095238,2
A00672,11,6,5,5.0,43491000.0,8698200.0,5.0,0.0,6.0,11526000.0,6.0,0.0,0.009174311926605505,0.0011560617948516093,0,0.04643162012962086,2
A00946,14,7,7,7.0,30649000.0,4378428.571428572,7.0,0.0,7.0,18739000.0,7.0,0.0,0.011676396997497914,0.0010019631457828704,0,0.39362641221554306,0
A00682,16,8,8,8.0,17664000.0,2208000.0,8.0,3.0,8.0,27018000.0,8.0,0.375,0.013344453711426188,0.0012558160665310744,1,0.8231124452035291,0
A00565,5,1,4,4.0,7669000.0,1917250.0,4.0,0.0,1.0,693000.0,1.0,0.0,0.004170141784820684,0.00020314601483322896,0,0.38123906616561903,5
A00104,12,5,7,7.0,10478000.0,1496857.142857143,7.0,0.0,5.0,7663000.0,5.0,0.0,0.010008340283569641,0.0008643153140890033,0,0.37341305300297634,5
A00223,12,4,8,9.0,8047000.0,894111.1111111111,8.0,0.0,4.0,3570000.0,4.0,0.0,0.010008340283569641,0.0005002178666406734,0,0.3006914951365128,3
A00043,11,5,6,7.0,14872000.0,2124571.4285714286,6.0,0.0,6.0,5354000.0,5.0,0.0,0.009174311926605505,0.00047153964407671686,0,0.3222672050783902,3
A00206,5,3,2,2.0,6085000.0,3042500.0,2.0,0.0,4.0,7663000.0,3.0,0.0,0.004170141784820684,0.0006533620409463731,0,0.13867029561514213,0
A00100,9,3,6,6.0,10915000.0,1819166.6666666667,6.0,0.0,3.0,6606000.0,3.0,0.0,0.007506255212677231,0.0007685103532006915,0,0.4962514350872455,0
A00675,9,3,6,6.0,5623000.0,937166.6666666666,6.0,0.0,3.0,1861000.0,3.0,0.0,0.007506255212677231,0.00046624400665735543,0,0.23183227998805583,2
A01172,14,8,6,6.0,17213000.0,2868833.3333333335,6.0,0.0,8.0,18032000.0,8.0,0.0,0.011676396997497914,0.0012381814155273214,0,0.3756408637672064,2
A00384,8,4,4,4.0,1656000.0,414000.0,4.0,0.0,4.0,8443000.0,4.0,0.0,0.006672226855713094,0.00043845975889780125,0,0.22181335162889676,1
A00406,11,7,4,4.0,15536000.0,3884000.0,4.0,0.0,7.0,5289000.0,7.0,0.0,0.009174311926605505,0.001151516273975149,0,0.009365689886743184,4
A00616,13,8,5,5.0,9910000.0,1982000.0,5.0,0.0,8.0,12380000.0,8.0,0.0,0.010842368640533777,0.001064903652074721,0,0.03988288067718391,3
A00035,8,6,2,2.0,3876000.0,1938000.0,2.0,0.0,6.0,13547000.0,6.0,0.0,0.006672226855713094,0.001058355857845347,0,0.02800885418500977,5
A00784,16,3,13,13.0,23712000.0,1824000.0,13.0,0.0,3.0,2827000.0,3.0,0.0,0.013344453711426188,0.0003712737252337103,0,0.14899482582800402,0
A00695,14,5,9,9.0,12582000.0,1398000.0,9.0,0.0,5.0,4980000.0,5.0,0.0,0.011676396997497914,0.0005695491038415513,0,0.2550121906818253,0
A00383,10,5,5,5.0,7361000.0,1472200.0,5.0,1.0,5.0,20909000.0,5.0,0.2,0.008340283569641367,0.0006891984479781097,1,0.7990504602935737,0
A00822,10,8,2,2.0,2119000.0,1059500.0,2.0,0.0,8.0,10953000.0,8.0,0.0,0.008340283569641367,0.0012042894502221268,0,0.022593251190767796,2
A00319,15,8,7,7.0,5818000.0,831142.8571428572,7.0,0.0,8.0,16608000.0,8.0,0.0,0.012510425354462052,0.0008024443985671777,0,0.35346144098557214,0
A00219,9,5,4,4.0,8687000.0,2171750.0,4.0,0.0,5.0,7219000.0,5.0,0.0,0.007506255212677231,0.0009217344649667934,0,0.10169457161244722,3
A01122,9,2,7,7.0,8092000.0,1156000.0,7.0,0.0,2.0,3926000.0,2.0,0.0,0.007506255212677231,0.0005006301831715076,0,0.2990649709635861,0
A00001,10,5,5,5.0,4495000.0,899000.0,5.0,0.0,5.0,5565000.0,5.0,0.0,0.008340283569641367,0.0007198094942651406,0,0.2888950433731318,0
A00520,10,6,4,4.0,8128000.0,2032000.0,4.0,0.0,6.0,7353000.0,6.0,0.0,0.008340283569641367,0.000673156705877566,0,0.21237439758843984,2
A00017,10,6,4,4.0,9285000.0,2321250.0,4.0,1.0,6.0,28288000.0,6.0,0.25,0.008340283569641367,0.0007650977546131288,1,0.8733033436950107,1
A00168,10,4,6,6.0,13747000.0,2291166.6666666665,6.0,0.0,4.0,9704000.0,4.0,0.0,0.008340283569641367,0.00047593337466517453,0,0.40539229281851974,1
A00832,14,8,6,6.0,9176000.0,1529333.3333333333,6.0,0.0,8.0,12050000.0,8.0,0.0,0.011676396997497914,0.001160196433485777,0,0.42241430242199146,1
A00044,15,6,9,9.0,12149000.0,1349888.888888889,9.0,0.0,6.0,12264000.0,6.0,0.0,0.012510425354462052,0.0011710032499927998,0,0.2058591702847627,1
A00907,9,6,3,3.0,4859000.0,1619666.6666666667,3.0,0.0,6.0,4767000.0,6.0,0.0,0.007506255212677231,0.0007093929572539823,0,0.1554219350686304,0
A01126,11,3,8,8.0,10767000.0,1345875.0,8.0,0.0,3.0,4728000.0,3.0,0.0,0.009174311926605505,0.00030649859084674755,0,0.3853566504313246,5
A00990,10,5,5,5.0,25481000.0,5096200.0,5.0,0.0,5.0,10774000.0,5.0,0.0,0.008340283569641367,0.0006293876224020747,0,0.3232120624275529,4
A00883,9,7,2,2.0,13524000.0,6762000.0,2.0,0.0,7.0,8477000.0,7.0,0.0,0.007506255212677231,0.0009542188221843047,0,0.03073398474450322,3
A00353,15,9,6,6.0,12266000.0,2044333.3333333333,6.0,0.0,9.0,12118000.0,9.0,0.0,0.012510425354462052,0.0010639901003798317,0,0.33181953194953456,2
A00239,15,9,6,6.0,6713000.0,1118833.3333333333,6.0,1.0,10.0,14530000.0,9.0,0.16666666666666666,0.012510425354462052,0.0015402845860365865,1,0.8263087958397527,2
A00545,8,5,3,3.0,3355000.0,1118333.3333333333,3.0,0.0,5.0,16485000.0,5.0,0.0,0.006672226855713094,0.0011846804408430075,0,0.05692166259797735,4
A00062,13,4,9,9.0,15141000.0,1682333.3333333333,9.0,0.0,4.0,32387000.0,4.0,0.0,0.010842368640533777,0.0007524885615247062,0,0.23525275506007537,3
A00701,11,9,2,2.0,1171000.0,585500.0,2.0,0.0,9.0,11317000.0,9.0,0.0,0.009174311926605505,0.0011640934811927186,0,0.011687309471765233,4
A00687,14,9,5,5.0,16880000.0,3376000.0,5.0,0.0,9.0,22291000.0,9.0,0.0,0.011676396997497914,0.0010488148659289728,0,0.01779459794092374,1
A01066,12,5,7,7.0,16368000.0,2338285.714285714,7.0,0.0,5.0,18492000.0,5.0,0.0,0.010008340283569641,0.000762184688545071,0,0.3973449826294637,1
A00079,10,6,4,4.0,4154000.0,1038500.0,4.0,0.0,6.0,10990000.0,6.0,0.0,0.008340283569641367,0.0006265689628349142,0,0.10929117941957443,4
A00804,12,9,3,3.0,2958000.0,986000.0,3.0,0.0,9.0,22442000.0,9.0,0.0,0.010008340283569641,0.0011226557471096432,0,0.009622000229463069,0
A00547,13,9,4,4.0,11586000.0,2896500.0,4.0,0.0,9.0,22733000.0,9.0,0.0,0.010842368640533777,0.001211470410484382,0,0.014136270818651347,0
A00668,11,7,4,4.0,20357000.0,5089250.0,4.0,0.0,7.0,10285000.0,7.0,0.0,0.009174311926605505,0.001125832291256988,0,0.0063121307685682455,5
A00317,9,3,6,6.0,8318000.0,1386333.3333333333,6.0,0.0,3.0,3663000.0,3.0,0.0,0.007506255212677231,0.0008394144943967199,0,0.345835552654115,3
A00492,13,6,7,7.0,25272000.0,3610285.714285714,7.0,0.0,6.0,10847000.0,6.0,0.0,0.010842368640533777,0.0007734160641891978,0,0.3853428301505362,1
A00538,11,6,5,5.0,6410000.0,1282000.0,5.0,0.0,6.0,6320000.0,6.0,0.0,0.009174311926605505,0.0010711285712155692,0,0.031539891766479734,0
A00949,10,3,7,7.0,11998000.0,1714000.0,7.0,0.0,3.0,1516000.0,3.0,0.0,0.008340283569641367,0.0005308627743234867,0,0.25482582515300134,0
A00894,11,6,5,5.0,11344000.0,2268800.0,5.0,0.0,6.0,6352000.0,6.0,0.0,0.009174311926605505,0.0006612736016922004,0,0.1418646053136126,0
A00376,9,3,6,6.0,2528000.0,421333.3333333333,6.0,1.0,3.0,7522000.0,3.0,0.16666666666666666,0.007506255212677231,0.0003756932876031804,1,0.7857205169997505,0
A00480,9,5,4,4.0,2809000.0,702250.0,4.0,0.0,5.0,5374000.0,5.0,0.0,0.007506255212677231,0.0006512982078261707,0,0.36466474184554504,0
A00058,3,1,2,2.0,2720000.0,1360000.0,2.0,0.0,1.0,357000.0,1.0,0.0,0.0025020850708924102,0.00019425379527231515,0,0.25449386162802284,0
A00823,12,4,8,8.0,15182000.0,1897750.0,8.0,0.0,4.0,10396000.0,4.0,0.0,0.010008340283569641,0.0006356008048806055,0,0.38892881432046034,0
A00906,11,5,6,6.0,6469000.0,1078166.6666666667,6.0,0.0,5.0,7586000.0,5.0,0.0,0.009174311926605505,0.00043828484136483907,0,0.31397692258892956,3
A01023,19,8,11,11.0,30847000.0,2804272.727272727,11.0,0.0,8.0,13032000.0,8.0,0.0,0.0158465387823186,0.0010002557136877535,0,0.21297197588291458,5
A00563,19,8,11,13.0,31234000.0,2402615.3846153845,11.0,0.0,8.0,16696000.0,8.0,0.0,0.0158465387823186,0.0011633140937251291,0,0.186940718770039,3
A00134,11,6,5,5.0,5284000.0,1056800.0,5.0,0.0,6.0,11113000.0,6.0,0.0,0.009174311926605505,0.000737750887264271,0,0.06274176065267743,4
A00763,9,4,5,6.0,10524000.0,1754000.0,5.0,0.0,4.0,19851000.0,4.0,0.0,0.007506255212677231,0.00037206979645668234,0,0.32344130074903,0
A00594,14,7,7,7.0,25466000.0,3638000.0,7.0,0.0,8.0,7265000.0,7.0,0.0,0.011676396997497914,0.0007373046836176016,0,0.4003057792449061,0
A00462,13,9,4,4.0,3411000.0,852750.0,4.0,0.0,9.0,27605000.0,9.0,0.0,0.010842368640533777,0.0014045425103490165,0,0.007258121393459996,0
A00910,15,7,8,8.0,28796000.0,3599500.0,8.0,0.0,7.0,14131000.0,7.0,0.0,0.012510425354462052,0.0011547584697525002,0,0.2407386879980485,0
A00934,11,5,6,6.0,16580000.0,2763333.3333333335,6.0,0.0,5.0,10000000.0,5.0,0.0,0.009174311926605505,0.0006857438078077083,0,0.2522496952953609,2
A00718,15,7,8,8.0,8312000.0,1039000.0,8.0,0.0,7.0,10185000.0,7.0,0.0,0.012510425354462052,0.0009022865216832033,0,0.45592095347457634,1
A01078,13,6,7,7.0,4433000.0,633285.7142857143,7.0,0.0,6.0,12703000.0,6.0,0.0,0.010842368640533777,0.0007631556165548475,0,0.27715001805881934,0
A00670,10,7,3,3.0,6375000.0,2125000.0,3.0,0.0,7.0,29286000.0,7.0,0.0,0.008340283569641367,0.0012908285689585601,0,0.03195165715263321,0
A00838,12,6,6,6.0,10121000.0,1686833.3333333333,6.0,0.0,7.0,4468000.0,6.0,0.0,0.010008340283569641,0.0008143879146878108,0,0.44062535197294506,1
A00349,11,5,6,6.0,24841000.0,4140166.6666666665,6.0,0.0,5.0,8554000.0,5.0,0.0,0.009174311926605505,0.0008593469561201792,0,0.21131252260915398,1
A00605,9,6,3,3.0,8977000.0,2992333.3333333335,3.0,0.0,6.0,8425000.0,6.0,0.0,0.007506255212677231,0.0007438086728994258,0,0.09722687843015021,2
A01173,10,6,4,4.0,3586000.0,896500.0,4.0,1.0,6.0,8148000.0,6.0,0.25,0.008340283569641367,0.000602065622432052,1,0.09114218451179812,1
A00809,8,2,6,6.0,27943000.0,4657166.666666667,6.0,0.0,2.0,1253000.0,2.0,0.0,0.006672226855713094,0.00045653804707294996,0,0.9108298378921824,1
A00989,6,5,1,1.0,3838000.0,3838000.0,1.0,0.0,5.0,13273000.0,5.0,0.0,0.0050041701417848205,0.0005747435708196502,0,0.1287827036078071,1
A00589,7,4,3,3.0,1274000.0,424666.6666666667,3.0,0.0,5.0,28104000.0,4.0,0.0,0.005838198498748957,0.0003232644534841071,0,0.1782623102118464,5
A00554,10,5,5,5.0,12880000.0,2576000.0,5.0,0.0,5.0,5470000.0,5.0,0.0,0.008340283569641367,0.0006158903008934202,0,0.26136867751359505,3
A00633,15,9,6,6.0,6590000.0,1098333.3333333333,6.0,0.0,9.0,19655000.0,9.0,0.0,0.012510425354462052,0.0014666066606307765,0,0.4027778359295063,0
A00752,17,9,8,8.0,38091000.0,4761375.0,8.0,0.0,9.0,42628000.0,9.0,0.0,0.014178482068390324,0.0015790511549831712,0,0.17101151353453645,0
A00500,10,3,7,8.0,9011000.0,1126375.0,7.0,0.0,3.0,3157000.0,3.0,0.0,0.008340283569641367,0.00047908280323604856,0,0.30683391698735557,3
A00005,9,4,5,5.0,4629000.0,925800.0,5.0,0.0,4.0,21102000.0,4.0,0.0,0.007506255212677231,0.00048216059940074424,0,0.16955722991386146,3
A00182,15,5,10,10.0,13018000.0,1301800.0,10.0,0.0,5.0,21910000.0,5.0,0.0,0.012510425354462052,0.0007378987683085149,0,0.23543196449740952,0
A01134,13,7,6,6.0,12719000.0,2119833.3333333335,6.0,0.0,7.0,12464000.0,7.0,0.0,0.010842368640533777,0.0006034509727180816,0,0.4572796442047874,2
A00348,17,7,10,10.0,18149000.0,1814900.0,10.0,0.0,7.0,22059000.0,7.0,0.0,0.014178482068390324,0.0009995897090417773,0,0.17293359325347518,0
A00640,16,9,7,7.0,10094000.0,1442000.0,7.0,0.0,9.0,41535000.0,9.0,0.0,0.013344453711426188,0.0012737350894639326,0,0.30395574339954085,0
A00135,12,3,9,9.0,20006000.0,2222888.888888889,9.0,0.0,3.0,25016000.0,3.0,0.0,0.010008340283569641,0.00042394435156670955,0,0.3841027394285731,4
A00498,11,1,10,10.0,20635000.0,2063500.0,10.0,0.0,1.0,432000.0,1.0,0.0,0.009174311926605505,0.0001881631573263429,0,0.39714214309078877,1
A01036,17,7,10,10.0,17568000.0,1756800.0,10.0,0.0,7.0,6376000.0,7.0,0.0,0.014178482068390324,0.0008288139273537633,0,0.19013924695043305,3
A00196,12,5,7,7.0,30978000.0,4425428.571428572,7.0,0.0,5.0,9470000.0,5.0,0.0,0.010008340283569641,0.0007368901263166574,0,0.45175508352482924,0
A00611,7,3,4,4.0,10429000.0,2607250.0,4.0,0.0,3.0,2337000.0,3.0,0.0,0.005838198498748957,0.0005929304626973225,0,0.13473334481633314,1
A00295,16,9,7,8.0,57033000.0,7129125.0,7.0,0.0,9.0,30615000.0,9.0,0.0,0.013344453711426188,0.0009344250069249821,0,0.12678147901818182,4
A00313,14,8,6,6.0,11378000.0,1896333.3333333333,6.0,0.0,8.0,15738000.0,8.0,0.0,0.011676396997497914,0.0012209657266755772,0,0.49383772745314825,0
A01136,11,7,4,4.0,5246000.0,1311500.0,4.0,0.0,7.0,18846000.0,7.0,0.0,0.009174311926605505,0.0009642841341318569,0,0.014568675372882397,1
A00400,11,8,3,3.0,3715000.0,1238333.3333333333,3.0,0.0,8.0,18184000.0,8.0,0.0,0.009174311926605505,0.0008605890839258448,0,0.02602178132458509,1
A00968,9,3,6,6.0,9418000.0,1569666.6666666667,6.0,0.0,3.0,7340000.0,3.0,0.0,0.007506255212677231,0.0006689918358804768,0,0.38214626354064457,1
A00493,11,5,6,6.0,7756000.0,1292666.6666666667,6.0,0.0,5.0,9888000.0,5.0,0.0,0.009174311926605505,0.0006728845118618976,0,0.4702296271055611,2
A00518,12,4,8,8.0,14072000.0,1759000.0,8.0,0.0,4.0,7245000.0,4.0,0.0,0.010008340283569641,0.0004843794645348923,0,0.40309564888951716,1
A00937,11,7,4,4.0,8728000.0,2182000.0,4.0,0.0,7.0,23757000.0,7.0,0.0,0.009174311926605505,0.0009173377081825291,0,0.10785938463993378,0
A00516,14,10,4,4.0,5975000.0,1493750.0,4.0,0.0,10.0,24696000.0,10.0,0.0,0.011676396997497914,0.0017419302865617694,0,0.01068795301066163,0
A00561,12,5,7,7.0,8973000.0,1281857.142857143,7.0,0.0,5.0,12338000.0,5.0,0.0,0.010008340283569641,0.0006912792057253781,0,0.48197730277033574,0
A00159,17,10,7,7.0,12713000.0,1816142.857142857,7.0,0.0,11.0,14076000.0,10.0,0.0,0.014178482068390324,0.0010635491291591137,0,0.06061678659980354,4
A01010,9,3,6,6.0,35653000.0,5942166.666666667,6.0,0.0,3.0,1612000.0,3.0,0.0,0.007506255212677231,0.0004796937365911392,0,0.5095429952146389,3
A00331,16,9,7,7.0,11483000.0,1640428.5714285714,7.0,0.0,9.0,9915000.0,9.0,0.0,0.013344453711426188,0.0013807036665563627,0,0.439055295581836,4
A00713,16,9,7,7.0,5952000.0,850285.7142857143,7.0,1.0,9.0,16473000.0,9.0,0.14285714285714285,0.013344453711426188,0.001648365057884523,1,0.8275065839669028,3
A00409,12,7,5,5.0,11011000.0,2202200.0,5.0,0.0,7.0,17906000.0,7.0,0.0,0.010008340283569641,0.0010549544682048207,0,0.07107686463290512,0
A00717,9,5,4,4.0,14303000.0,3575750.0,4.0,0.0,5.0,4281000.0,5.0,0.0,0.007506255212677231,0.0007689024260850397,0,0.17671923865219966,4
A01061,16,12,4,5.0,6612000.0,1322400.0,4.0,0.0,12.0,21897000.0,12.0,0.0,0.013344453711426188,0.0014270648935792857,0,0.007014178806339268,0
A00402,11,7,4,4.0,5348000.0,1337000.0,4.0,0.0,7.0,33780000.0,7.0,0.0,0.009174311926605505,0.0007209054425557651,0,0.038914094578765754,2
A00020,13,5,8,8.0,18643000.0,2330375.0,8.0,0.0,5.0,21287000.0,5.0,0.0,0.010842368640533777,0.000709128090717367,0,0.4529908489127846,3
A00820,11,4,7,7.0,15394000.0,2199142.8571428573,7.0,0.0,4.0,14101000.0,4.0,0.0,0.009174311926605505,0.0006216978451263241,0,0.35113018307212995,0
A01016,12,6,6,6.0,10692000.0,1782000.0,6.0,0.0,6.0,11100000.0,6.0,0.0,0.010008340283569641,0.0006022807421857777,0,0.3841325267120254,5
A00401,18,10,8,8.0,18816000.0,2352000.0,8.0,0.0,10.0,11972000.0,10.0,0.0,0.015012510425354461,0.0015524550083514397,0,0.23184915797359268,0
A00812,11,5,6,6.0,5218000.0,869666.6666666666,6.0,0.0,5.0,14249000.0,5.0,0.0,0.009174311926605505,0.000800519766210599,0,0.3508933541717145,1
